Year,Entidad federativa,Sexo (t-h-m-na),Intoxicaciones_grupo de edad,GeoCode,Value
2000,San Luis Potosí,No especificado,De 50 a 54 años,24,
1999,San Luis Potosí,No especificado,De 50 a 54 años,24,
1998,San Luis Potosí,No especificado,De 50 a 54 años,24,
2021,San Luis Potosí,No especificado,De 55 a 59 años,24,
2020,San Luis Potosí,No especificado,De 55 a 59 años,24,
2019,San Luis Potosí,No especificado,De 55 a 59 años,24,
2018,San Luis Potosí,No especificado,De 55 a 59 años,24,
2017,San Luis Potosí,No especificado,De 55 a 59 años,24,
2016,San Luis Potosí,No especificado,De 55 a 59 años,24,
2015,San Luis Potosí,No especificado,De 55 a 59 años,24,
2014,San Luis Potosí,No especificado,De 55 a 59 años,24,
2013,San Luis Potosí,No especificado,De 55 a 59 años,24,
2012,San Luis Potosí,No especificado,De 55 a 59 años,24,
2011,San Luis Potosí,No especificado,De 55 a 59 años,24,
2010,San Luis Potosí,No especificado,De 55 a 59 años,24,
2009,San Luis Potosí,No especificado,De 55 a 59 años,24,
2008,San Luis Potosí,No especificado,De 55 a 59 años,24,
2007,San Luis Potosí,No especificado,De 55 a 59 años,24,
2006,San Luis Potosí,No especificado,De 55 a 59 años,24,
2005,San Luis Potosí,No especificado,De 55 a 59 años,24,
2004,San Luis Potosí,No especificado,De 55 a 59 años,24,
2003,San Luis Potosí,No especificado,De 55 a 59 años,24,
2002,San Luis Potosí,No especificado,De 55 a 59 años,24,
2001,San Luis Potosí,No especificado,De 55 a 59 años,24,
2000,San Luis Potosí,No especificado,De 55 a 59 años,24,
1999,San Luis Potosí,No especificado,De 55 a 59 años,24,
1998,San Luis Potosí,No especificado,De 55 a 59 años,24,
2021,San Luis Potosí,No especificado,De 60 a 64 años,24,
2020,San Luis Potosí,No especificado,De 60 a 64 años,24,
2019,San Luis Potosí,No especificado,De 60 a 64 años,24,
2018,San Luis Potosí,No especificado,De 60 a 64 años,24,
2017,San Luis Potosí,No especificado,De 60 a 64 años,24,
2016,San Luis Potosí,No especificado,De 60 a 64 años,24,
2015,San Luis Potosí,No especificado,De 60 a 64 años,24,
2014,San Luis Potosí,No especificado,De 60 a 64 años,24,
2013,San Luis Potosí,No especificado,De 60 a 64 años,24,
2012,San Luis Potosí,No especificado,De 60 a 64 años,24,
2011,San Luis Potosí,No especificado,De 60 a 64 años,24,
2010,San Luis Potosí,No especificado,De 60 a 64 años,24,
2009,San Luis Potosí,No especificado,De 60 a 64 años,24,
2008,San Luis Potosí,No especificado,De 60 a 64 años,24,
2007,San Luis Potosí,No especificado,De 60 a 64 años,24,
2006,San Luis Potosí,No especificado,De 60 a 64 años,24,
2005,San Luis Potosí,No especificado,De 60 a 64 años,24,
2004,San Luis Potosí,No especificado,De 60 a 64 años,24,
2003,San Luis Potosí,No especificado,De 60 a 64 años,24,
2002,San Luis Potosí,No especificado,De 60 a 64 años,24,
2001,San Luis Potosí,No especificado,De 60 a 64 años,24,
2000,San Luis Potosí,No especificado,De 60 a 64 años,24,
1999,San Luis Potosí,No especificado,De 60 a 64 años,24,
1998,San Luis Potosí,No especificado,De 60 a 64 años,24,
2021,San Luis Potosí,No especificado,De 65 a 69 años,24,
2020,San Luis Potosí,No especificado,De 65 a 69 años,24,
2019,San Luis Potosí,No especificado,De 65 a 69 años,24,
2018,San Luis Potosí,No especificado,De 65 a 69 años,24,
2017,San Luis Potosí,No especificado,De 65 a 69 años,24,
2016,San Luis Potosí,No especificado,De 65 a 69 años,24,
2015,San Luis Potosí,No especificado,De 65 a 69 años,24,
2014,San Luis Potosí,No especificado,De 65 a 69 años,24,
2013,San Luis Potosí,No especificado,De 65 a 69 años,24,
2012,San Luis Potosí,No especificado,De 65 a 69 años,24,
2011,San Luis Potosí,No especificado,De 65 a 69 años,24,
2010,San Luis Potosí,No especificado,De 65 a 69 años,24,
2009,San Luis Potosí,No especificado,De 65 a 69 años,24,
2008,San Luis Potosí,No especificado,De 65 a 69 años,24,
2007,San Luis Potosí,No especificado,De 65 a 69 años,24,
2006,San Luis Potosí,No especificado,De 65 a 69 años,24,
2005,San Luis Potosí,No especificado,De 65 a 69 años,24,
2004,San Luis Potosí,No especificado,De 65 a 69 años,24,
2003,San Luis Potosí,No especificado,De 65 a 69 años,24,
2002,San Luis Potosí,No especificado,De 65 a 69 años,24,
2001,San Luis Potosí,No especificado,De 65 a 69 años,24,
2000,San Luis Potosí,No especificado,De 65 a 69 años,24,
1999,San Luis Potosí,No especificado,De 65 a 69 años,24,
1998,San Luis Potosí,No especificado,De 65 a 69 años,24,
2021,San Luis Potosí,No especificado,De 70 a 74 años,24,
2020,San Luis Potosí,No especificado,De 70 a 74 años,24,
2019,San Luis Potosí,No especificado,De 70 a 74 años,24,
2018,San Luis Potosí,No especificado,De 70 a 74 años,24,
2017,San Luis Potosí,No especificado,De 70 a 74 años,24,
2016,San Luis Potosí,No especificado,De 70 a 74 años,24,
2015,San Luis Potosí,No especificado,De 70 a 74 años,24,
2014,San Luis Potosí,No especificado,De 70 a 74 años,24,
2013,San Luis Potosí,No especificado,De 70 a 74 años,24,
2012,San Luis Potosí,No especificado,De 70 a 74 años,24,
2011,San Luis Potosí,No especificado,De 70 a 74 años,24,
2010,San Luis Potosí,No especificado,De 70 a 74 años,24,
2009,San Luis Potosí,No especificado,De 70 a 74 años,24,
2008,San Luis Potosí,No especificado,De 70 a 74 años,24,
2007,San Luis Potosí,No especificado,De 70 a 74 años,24,
2006,San Luis Potosí,No especificado,De 70 a 74 años,24,
2005,San Luis Potosí,No especificado,De 70 a 74 años,24,
2004,San Luis Potosí,No especificado,De 70 a 74 años,24,
2003,San Luis Potosí,No especificado,De 70 a 74 años,24,
2002,San Luis Potosí,No especificado,De 70 a 74 años,24,
2001,San Luis Potosí,No especificado,De 70 a 74 años,24,
2000,San Luis Potosí,No especificado,De 70 a 74 años,24,
1999,San Luis Potosí,No especificado,De 70 a 74 años,24,
1998,San Luis Potosí,No especificado,De 70 a 74 años,24,
2021,San Luis Potosí,No especificado,De 75 a 79 años,24,
2020,San Luis Potosí,No especificado,De 75 a 79 años,24,
2019,San Luis Potosí,No especificado,De 75 a 79 años,24,
2018,San Luis Potosí,No especificado,De 75 a 79 años,24,
2017,San Luis Potosí,No especificado,De 75 a 79 años,24,
2016,San Luis Potosí,No especificado,De 75 a 79 años,24,
2015,San Luis Potosí,No especificado,De 75 a 79 años,24,
2014,San Luis Potosí,No especificado,De 75 a 79 años,24,
2013,San Luis Potosí,No especificado,De 75 a 79 años,24,
2012,San Luis Potosí,No especificado,De 75 a 79 años,24,
2011,San Luis Potosí,No especificado,De 75 a 79 años,24,
2010,San Luis Potosí,No especificado,De 75 a 79 años,24,
2009,San Luis Potosí,No especificado,De 75 a 79 años,24,
2008,San Luis Potosí,No especificado,De 75 a 79 años,24,
2007,San Luis Potosí,No especificado,De 75 a 79 años,24,
2006,San Luis Potosí,No especificado,De 75 a 79 años,24,
2005,San Luis Potosí,No especificado,De 75 a 79 años,24,
2004,San Luis Potosí,No especificado,De 75 a 79 años,24,
2003,San Luis Potosí,No especificado,De 75 a 79 años,24,
2002,San Luis Potosí,No especificado,De 75 a 79 años,24,
2001,San Luis Potosí,No especificado,De 75 a 79 años,24,
2000,San Luis Potosí,No especificado,De 75 a 79 años,24,
1999,San Luis Potosí,No especificado,De 75 a 79 años,24,
1998,San Luis Potosí,No especificado,De 75 a 79 años,24,
2021,San Luis Potosí,No especificado,De 80 a 84 años,24,
2020,San Luis Potosí,No especificado,De 80 a 84 años,24,
2019,San Luis Potosí,No especificado,De 80 a 84 años,24,
2018,San Luis Potosí,No especificado,De 80 a 84 años,24,
2017,San Luis Potosí,No especificado,De 80 a 84 años,24,
2016,San Luis Potosí,No especificado,De 80 a 84 años,24,
2015,San Luis Potosí,No especificado,De 80 a 84 años,24,
2014,San Luis Potosí,No especificado,De 80 a 84 años,24,
2013,San Luis Potosí,No especificado,De 80 a 84 años,24,
2012,San Luis Potosí,No especificado,De 80 a 84 años,24,
2011,San Luis Potosí,No especificado,De 80 a 84 años,24,
2010,San Luis Potosí,No especificado,De 80 a 84 años,24,
2009,San Luis Potosí,No especificado,De 80 a 84 años,24,
2008,San Luis Potosí,No especificado,De 80 a 84 años,24,
2007,San Luis Potosí,No especificado,De 80 a 84 años,24,
2006,San Luis Potosí,No especificado,De 80 a 84 años,24,
2005,San Luis Potosí,No especificado,De 80 a 84 años,24,
2004,San Luis Potosí,No especificado,De 80 a 84 años,24,
2003,San Luis Potosí,No especificado,De 80 a 84 años,24,
2002,San Luis Potosí,No especificado,De 80 a 84 años,24,
2001,San Luis Potosí,No especificado,De 80 a 84 años,24,
2000,San Luis Potosí,No especificado,De 80 a 84 años,24,
1999,San Luis Potosí,No especificado,De 80 a 84 años,24,
1998,San Luis Potosí,No especificado,De 80 a 84 años,24,
2021,San Luis Potosí,No especificado,De 85 años y más,24,
2020,San Luis Potosí,No especificado,De 85 años y más,24,
2019,San Luis Potosí,No especificado,De 85 años y más,24,
2018,San Luis Potosí,No especificado,De 85 años y más,24,
2017,San Luis Potosí,No especificado,De 85 años y más,24,
2016,San Luis Potosí,No especificado,De 85 años y más,24,
2015,San Luis Potosí,No especificado,De 85 años y más,24,
2014,San Luis Potosí,No especificado,De 85 años y más,24,
2013,San Luis Potosí,No especificado,De 85 años y más,24,
2012,San Luis Potosí,No especificado,De 85 años y más,24,
2011,San Luis Potosí,No especificado,De 85 años y más,24,
2010,San Luis Potosí,No especificado,De 85 años y más,24,
2009,San Luis Potosí,No especificado,De 85 años y más,24,
2008,San Luis Potosí,No especificado,De 85 años y más,24,
2007,San Luis Potosí,No especificado,De 85 años y más,24,
2006,San Luis Potosí,No especificado,De 85 años y más,24,
2005,San Luis Potosí,No especificado,De 85 años y más,24,
2004,San Luis Potosí,No especificado,De 85 años y más,24,
2003,San Luis Potosí,No especificado,De 85 años y más,24,
2002,San Luis Potosí,No especificado,De 85 años y más,24,
2001,San Luis Potosí,No especificado,De 85 años y más,24,
2000,San Luis Potosí,No especificado,De 85 años y más,24,
1999,San Luis Potosí,No especificado,De 85 años y más,24,
1998,San Luis Potosí,No especificado,De 85 años y más,24,
2021,San Luis Potosí,No especificado,Edad no especificada,24,
2020,San Luis Potosí,No especificado,Edad no especificada,24,
2019,San Luis Potosí,No especificado,Edad no especificada,24,
2018,San Luis Potosí,No especificado,Edad no especificada,24,
2017,San Luis Potosí,No especificado,Edad no especificada,24,
2016,San Luis Potosí,No especificado,Edad no especificada,24,
2015,San Luis Potosí,No especificado,Edad no especificada,24,
2014,San Luis Potosí,No especificado,Edad no especificada,24,
2013,San Luis Potosí,No especificado,Edad no especificada,24,
2012,San Luis Potosí,No especificado,Edad no especificada,24,
2011,San Luis Potosí,No especificado,Edad no especificada,24,
2010,San Luis Potosí,No especificado,Edad no especificada,24,
2009,San Luis Potosí,No especificado,Edad no especificada,24,
2008,San Luis Potosí,No especificado,Edad no especificada,24,
2007,San Luis Potosí,No especificado,Edad no especificada,24,
2006,San Luis Potosí,No especificado,Edad no especificada,24,
2005,San Luis Potosí,No especificado,Edad no especificada,24,
2004,San Luis Potosí,No especificado,Edad no especificada,24,
2003,San Luis Potosí,No especificado,Edad no especificada,24,
2002,San Luis Potosí,No especificado,Edad no especificada,24,
2001,San Luis Potosí,No especificado,Edad no especificada,24,
2000,San Luis Potosí,No especificado,Edad no especificada,24,
1999,San Luis Potosí,No especificado,Edad no especificada,24,
1998,San Luis Potosí,No especificado,Edad no especificada,24,
2021,Sinaloa,Total,Total,25,0.722904668675504
2020,Sinaloa,Total,Total,25,0.50686260285351
2019,Sinaloa,Total,Total,25,0.351324108626859
2018,Sinaloa,Total,Total,25,0.708623627444349
2017,Sinaloa,Total,Total,25,0.682387576646747
2016,Sinaloa,Total,Total,25,0.491902788203384
2015,Sinaloa,Total,Total,25,0.63001734205631
2014,Sinaloa,Total,Total,25,0.403160780519271
2013,Sinaloa,Total,Total,25,0.6813416298032461
2012,Sinaloa,Total,Total,25,0.48385731047914
2011,Sinaloa,Total,Total,25,0.631524436838083
2010,Sinaloa,Total,Total,25,0.249403658039082
2009,Sinaloa,Total,Total,25,0.8657090481745439
2008,Sinaloa,Total,Total,25,0.655525882893214
2007,Sinaloa,Total,Total,25,0.698590024722733
2006,Sinaloa,Total,Total,25,0.8905419987027768
2005,Sinaloa,Total,Total,25,1.04797243533074
2004,Sinaloa,Total,Total,25,0.679224265513294
2003,Sinaloa,Total,Total,25,0.3804345551749939
2002,Sinaloa,Total,Total,25,0.345286512993707
2001,Sinaloa,Total,Total,25,0.309536909568018
2000,Sinaloa,Total,Total,25,0.3509958336794539
1999,Sinaloa,Total,Total,25,0.471765243324718
1998,Sinaloa,Total,Total,25,0.55537638055659
2021,Sinaloa,Total,De 0 a 4 años,25,0.396897846432285
2020,Sinaloa,Total,De 0 a 4 años,25,0.0
2019,Sinaloa,Total,De 0 a 4 años,25,0.0
2018,Sinaloa,Total,De 0 a 4 años,25,0.386908561899566
2017,Sinaloa,Total,De 0 a 4 años,25,1.14985262722161
2016,Sinaloa,Total,De 0 a 4 años,25,0.0
2015,Sinaloa,Total,De 0 a 4 años,25,0.7555124074025109
2014,Sinaloa,Total,De 0 a 4 años,25,0.755081699839923
2013,Sinaloa,Total,De 0 a 4 años,25,0.377498093634627
2012,Sinaloa,Total,De 0 a 4 años,25,0.0
2011,Sinaloa,Total,De 0 a 4 años,25,0.377539424554409
2010,Sinaloa,Total,De 0 a 4 años,25,0.0
2009,Sinaloa,Total,De 0 a 4 años,25,1.50510607235045
2008,Sinaloa,Total,De 0 a 4 años,25,0.747870438925161
2007,Sinaloa,Total,De 0 a 4 años,25,0.371787293053898
2006,Sinaloa,Total,De 0 a 4 años,25,0.369691233881462
2005,Sinaloa,Total,De 0 a 4 años,25,1.10026332969024
2004,Sinaloa,Total,De 0 a 4 años,25,0.7259554481141489
2003,Sinaloa,Total,De 0 a 4 años,25,0.3589259499872581
2002,Sinaloa,Total,De 0 a 4 años,25,0.709189679871778
2001,Sinaloa,Total,De 0 a 4 años,25,0.0
2000,Sinaloa,Total,De 0 a 4 años,25,1.03560406785278
1999,Sinaloa,Total,De 0 a 4 años,25,0.6821910612505239
1998,Sinaloa,Total,De 0 a 4 años,25,1.01340053304868
2021,Sinaloa,Total,De 5 a 9 años,25,0.0
2020,Sinaloa,Total,De 5 a 9 años,25,0.0
2019,Sinaloa,Total,De 5 a 9 años,25,0.0
2018,Sinaloa,Total,De 5 a 9 años,25,0.0
2017,Sinaloa,Total,De 5 a 9 años,25,0.0
2016,Sinaloa,Total,De 5 a 9 años,25,0.0
2015,Sinaloa,Total,De 5 a 9 años,25,0.3675767867907609
2014,Sinaloa,Total,De 5 a 9 años,25,0.0
2013,Sinaloa,Total,De 5 a 9 años,25,0.0
2012,Sinaloa,Total,De 5 a 9 años,25,0.0
2011,Sinaloa,Total,De 5 a 9 años,25,0.0
2010,Sinaloa,Total,De 5 a 9 años,25,0.0
2009,Sinaloa,Total,De 5 a 9 años,25,0.0
2008,Sinaloa,Total,De 5 a 9 años,25,0.0
2007,Sinaloa,Total,De 5 a 9 años,25,0.0
2006,Sinaloa,Total,De 5 a 9 años,25,0.361795809680932
2005,Sinaloa,Total,De 5 a 9 años,25,0.3582187928743121
2004,Sinaloa,Total,De 5 a 9 años,25,0.708152606886784
2003,Sinaloa,Total,De 5 a 9 años,25,0.0
2002,Sinaloa,Total,De 5 a 9 años,25,0.0
2001,Sinaloa,Total,De 5 a 9 años,25,0.342567819864138
2000,Sinaloa,Total,De 5 a 9 años,25,0.0
1999,Sinaloa,Total,De 5 a 9 años,25,0.0
1998,Sinaloa,Total,De 5 a 9 años,25,0.338241213338881
2021,Sinaloa,Total,De 10 a 14 años,25,0.0
2020,Sinaloa,Total,De 10 a 14 años,25,0.0
2019,Sinaloa,Total,De 10 a 14 años,25,0.365315486454102
2018,Sinaloa,Total,De 10 a 14 años,25,0.3630093474906981
2017,Sinaloa,Total,De 10 a 14 años,25,0.0
2016,Sinaloa,Total,De 10 a 14 años,25,0.0
2015,Sinaloa,Total,De 10 a 14 años,25,0.0
2014,Sinaloa,Total,De 10 a 14 años,25,0.0
2013,Sinaloa,Total,De 10 a 14 años,25,0.0
2012,Sinaloa,Total,De 10 a 14 años,25,0.3645045471942259
2011,Sinaloa,Total,De 10 a 14 años,25,0.365740368227403
2010,Sinaloa,Total,De 10 a 14 años,25,0.0
2009,Sinaloa,Total,De 10 a 14 años,25,0.729666031857219
2008,Sinaloa,Total,De 10 a 14 años,25,0.361576037632834
2007,Sinaloa,Total,De 10 a 14 años,25,0.0
2006,Sinaloa,Total,De 10 a 14 años,25,0.0
2005,Sinaloa,Total,De 10 a 14 años,25,1.06085412902108
2004,Sinaloa,Total,De 10 a 14 años,25,0.352118875332312
2003,Sinaloa,Total,De 10 a 14 años,25,0.0
2002,Sinaloa,Total,De 10 a 14 años,25,0.350290916606242
2001,Sinaloa,Total,De 10 a 14 años,25,0.0
2000,Sinaloa,Total,De 10 a 14 años,25,0.0
1999,Sinaloa,Total,De 10 a 14 años,25,0.0
1998,Sinaloa,Total,De 10 a 14 años,25,0.0
2021,Sinaloa,Total,De 15 a 19 años,25,0.725289390466796
2020,Sinaloa,Total,De 15 a 19 años,25,0.0
2019,Sinaloa,Total,De 15 a 19 años,25,0.361408771390882
2018,Sinaloa,Total,De 15 a 19 años,25,0.0
2017,Sinaloa,Total,De 15 a 19 años,25,0.0
2016,Sinaloa,Total,De 15 a 19 años,25,0.0
2015,Sinaloa,Total,De 15 a 19 años,25,0.361130772675401
2014,Sinaloa,Total,De 15 a 19 años,25,0.361770941110926
2013,Sinaloa,Total,De 15 a 19 años,25,0.36245673172765
2012,Sinaloa,Total,De 15 a 19 años,25,0.0
2011,Sinaloa,Total,De 15 a 19 años,25,0.0
2010,Sinaloa,Total,De 15 a 19 años,25,0.367901343575707
2009,Sinaloa,Total,De 15 a 19 años,25,0.739639499707842
2008,Sinaloa,Total,De 15 a 19 años,25,0.0
2007,Sinaloa,Total,De 15 a 19 años,25,0.3727851899899719
2006,Sinaloa,Total,De 15 a 19 años,25,0.0
2005,Sinaloa,Total,De 15 a 19 años,25,0.37426830546282
2004,Sinaloa,Total,De 15 a 19 años,25,0.746901293259589
2003,Sinaloa,Total,De 15 a 19 años,25,0.0
2002,Sinaloa,Total,De 15 a 19 años,25,0.0
2001,Sinaloa,Total,De 15 a 19 años,25,0.0
2000,Sinaloa,Total,De 15 a 19 años,25,0.746243596297139
1999,Sinaloa,Total,De 15 a 19 años,25,0.0
1998,Sinaloa,Total,De 15 a 19 años,25,0.0
2021,Sinaloa,Total,De 20 a 24 años,25,0.739530102572825
2020,Sinaloa,Total,De 20 a 24 años,25,1.4781474378161803
2019,Sinaloa,Total,De 20 a 24 años,25,0.738350672268287
2018,Sinaloa,Total,De 20 a 24 años,25,1.1066802911307
2017,Sinaloa,Total,De 20 a 24 años,25,0.738007380073801
2016,Sinaloa,Total,De 20 a 24 años,25,0.73962035287287
2015,Sinaloa,Total,De 20 a 24 años,25,0.371875778614912
2014,Sinaloa,Total,De 20 a 24 años,25,1.12618531003882
2013,Sinaloa,Total,De 20 a 24 años,25,0.380194887899537
2012,Sinaloa,Total,De 20 a 24 años,25,0.0
2011,Sinaloa,Total,De 20 a 24 años,25,0.392834695160277
2010,Sinaloa,Total,De 20 a 24 años,25,0.0
2009,Sinaloa,Total,De 20 a 24 años,25,1.6235018122339
2008,Sinaloa,Total,De 20 a 24 años,25,0.8209102252577661
2007,Sinaloa,Total,De 20 a 24 años,25,1.6588424597316
2006,Sinaloa,Total,De 20 a 24 años,25,1.25437463152745
2005,Sinaloa,Total,De 20 a 24 años,25,0.419959851838164
2004,Sinaloa,Total,De 20 a 24 años,25,0.420298748350327
2003,Sinaloa,Total,De 20 a 24 años,25,0.0
2002,Sinaloa,Total,De 20 a 24 años,25,1.68260231273688
2001,Sinaloa,Total,De 20 a 24 años,25,1.25972613553813
2000,Sinaloa,Total,De 20 a 24 años,25,0.0
1999,Sinaloa,Total,De 20 a 24 años,25,0.414142125294559
1998,Sinaloa,Total,De 20 a 24 años,25,0.412401745284186
2021,Sinaloa,Total,De 25 a 29 años,25,0.765026068263276
2020,Sinaloa,Total,De 25 a 29 años,25,0.38450594830702
2019,Sinaloa,Total,De 25 a 29 años,25,0.7757741256055889
2018,Sinaloa,Total,De 25 a 29 años,25,0.784938598178157
2017,Sinaloa,Total,De 25 a 29 años,25,0.397975102677576
2016,Sinaloa,Total,De 25 a 29 años,25,0.808381297290306
2015,Sinaloa,Total,De 25 a 29 años,25,0.821146155804272
2014,Sinaloa,Total,De 25 a 29 años,25,0.416970707807777
2013,Sinaloa,Total,De 25 a 29 años,25,2.11951522447786
