Year,Entidad federativa,Sexo,Sexo_ Proporción plazas públicas,GeoCode,Value
2020,Durango,Total,De 35 a 44 años,8003010,1.40189742176571
2019,Durango,Total,De 35 a 44 años,8003010,1.47836699231013
2018,Durango,Total,De 35 a 44 años,8003010,1.38750704682759
2017,Durango,Total,De 35 a 44 años,8003010,1.346359273559
2016,Durango,Total,De 35 a 44 años,8003010,1.3381382094343
2015,Durango,Total,De 35 a 44 años,8003010,1.33478446984317
2020,Durango,Total,De 45 a 54 años,8003010,1.5233748472972697
2019,Durango,Total,De 45 a 54 años,8003010,1.41128179055991
2018,Durango,Total,De 45 a 54 años,8003010,1.5628728289856002
2017,Durango,Total,De 45 a 54 años,8003010,1.7506602262038595
2016,Durango,Total,De 45 a 54 años,8003010,1.75543351063862
2015,Durango,Total,De 45 a 54 años,8003010,1.7427706821978295
2020,Durango,Total,De 55 a 59 años,8003010,1.24138626390771
2019,Durango,Total,De 55 a 59 años,8003010,1.13231580594788
2018,Durango,Total,De 55 a 59 años,8003010,1.1779721548012498
2017,Durango,Total,De 55 a 59 años,8003010,1.3454557637694202
2016,Durango,Total,De 55 a 59 años,8003010,1.3612871333463
2015,Durango,Total,De 55 a 59 años,8003010,1.21398543994522
2020,Durango,Total,De 60 años y más,8003010,0.7216749170661699
2019,Durango,Total,De 60 años y más,8003010,0.650345884418147
2018,Durango,Total,De 60 años y más,8003010,0.6667948687742469
2017,Durango,Total,De 60 años y más,8003010,0.5687823670015099
2016,Durango,Total,De 60 años y más,8003010,0.55441073972231
2015,Durango,Total,De 60 años y más,8003010,0.605787357157276
2020,Durango,Hombres,Total,8003010,0.9346946349853128
2019,Durango,Hombres,Total,8003010,0.9400372393508
2018,Durango,Hombres,Total,8003010,0.9475607824444392
2017,Durango,Hombres,Total,8003010,0.97292755659689
2016,Durango,Hombres,Total,8003010,0.97761013840082
2015,Durango,Hombres,Total,8003010,0.972582624954304
2020,Durango,Hombres,Menores de 25 años,8003010,0.150520527002732
2019,Durango,Hombres,Menores de 25 años,8003010,0.136292216810695
2018,Durango,Hombres,Menores de 25 años,8003010,0.167690517645457
2017,Durango,Hombres,Menores de 25 años,8003010,0.185094119118156
2016,Durango,Hombres,Menores de 25 años,8003010,0.18112541715225
2015,Durango,Hombres,Menores de 25 años,8003010,0.179488424229681
2020,Durango,Hombres,De 25 a 34 años,8003010,0.8924162247816209
2019,Durango,Hombres,De 25 a 34 años,8003010,1.04272674596163
2018,Durango,Hombres,De 25 a 34 años,8003010,0.933858132577768
2017,Durango,Hombres,De 25 a 34 años,8003010,0.9243917181320772
2016,Durango,Hombres,De 25 a 34 años,8003010,0.9407525493265412
2015,Durango,Hombres,De 25 a 34 años,8003010,0.9883981096199042
2020,Durango,Hombres,De 35 a 44 años,8003010,1.4056404756547798
2019,Durango,Hombres,De 35 a 44 años,8003010,1.5406108941467802
2018,Durango,Hombres,De 35 a 44 años,8003010,1.38800772226665
2017,Durango,Hombres,De 35 a 44 años,8003010,1.41007823919955
2016,Durango,Hombres,De 35 a 44 años,8003010,1.3975885308019
2015,Durango,Hombres,De 35 a 44 años,8003010,1.3225805551377798
2020,Durango,Hombres,De 45 a 54 años,8003010,1.5473802954753997
2019,Durango,Hombres,De 45 a 54 años,8003010,1.36275132814606
2018,Durango,Hombres,De 45 a 54 años,8003010,1.5873702829147702
2017,Durango,Hombres,De 45 a 54 años,8003010,1.70374401157626
2016,Durango,Hombres,De 45 a 54 años,8003010,1.7022925628712695
2015,Durango,Hombres,De 45 a 54 años,8003010,1.6884496174470098
2020,Durango,Hombres,De 55 a 59 años,8003010,1.4784437786736897
2019,Durango,Hombres,De 55 a 59 años,8003010,1.23658523967156
2018,Durango,Hombres,De 55 a 59 años,8003010,1.40350416071191
2017,Durango,Hombres,De 55 a 59 años,8003010,1.14942766653573
2016,Durango,Hombres,De 55 a 59 años,8003010,1.15682503749175
2015,Durango,Hombres,De 55 a 59 años,8003010,1.14561356921552
2020,Durango,Hombres,De 60 años y más,8003010,0.9093685278561028
2019,Durango,Hombres,De 60 años y más,8003010,0.790864556052057
2018,Durango,Hombres,De 60 años y más,8003010,0.8344403618782509
2017,Durango,Hombres,De 60 años y más,8003010,0.766229169443667
2016,Durango,Hombres,De 60 años y más,8003010,0.778623701698744
2015,Durango,Hombres,De 60 años y más,8003010,0.879394672708636
2020,Durango,Mujeres,Total,8003010,1.0622598937796
2019,Durango,Mujeres,Total,8003010,1.05715170069377
2018,Durango,Mujeres,Total,8003010,1.0499687234838098
2017,Durango,Mujeres,Total,8003010,1.02578993606354
2016,Durango,Mujeres,Total,8003010,1.0213209742517595
2015,Durango,Mujeres,Total,8003010,1.02607301692653
2020,Durango,Mujeres,Menores de 25 años,8003010,0.184040229590863
2019,Durango,Mujeres,Menores de 25 años,8003010,0.16235240168935
2018,Durango,Mujeres,Menores de 25 años,8003010,0.181295687251419
2017,Durango,Mujeres,Menores de 25 años,8003010,0.178081634555097
2016,Durango,Mujeres,Menores de 25 años,8003010,0.176819438528506
2015,Durango,Mujeres,Menores de 25 años,8003010,0.162668769521469
2020,Durango,Mujeres,De 25 a 34 años,8003010,1.10016201777354
2019,Durango,Mujeres,De 25 a 34 años,8003010,1.14811905773631
2018,Durango,Mujeres,De 25 a 34 años,8003010,1.12706492612945
2017,Durango,Mujeres,De 25 a 34 años,8003010,0.950123517936374
2016,Durango,Mujeres,De 25 a 34 años,8003010,0.966620911551444
2015,Durango,Mujeres,De 25 a 34 años,8003010,1.01128820081121
2020,Durango,Mujeres,De 35 a 44 años,8003010,1.39505805537792
2019,Durango,Mujeres,De 35 a 44 años,8003010,1.42432526946434
2018,Durango,Mujeres,De 35 a 44 años,8003010,1.38403948843041
2017,Durango,Mujeres,De 35 a 44 años,8003010,1.2898207105459
2016,Durango,Mujeres,De 35 a 44 años,8003010,1.2849850255747002
2015,Durango,Mujeres,De 35 a 44 años,8003010,1.34417242559806
2020,Durango,Mujeres,De 45 a 54 años,8003010,1.5015203899054497
2019,Durango,Mujeres,De 45 a 54 años,8003010,1.4499752953386602
2018,Durango,Mujeres,De 45 a 54 años,8003010,1.54088289829293
2017,Durango,Mujeres,De 45 a 54 años,8003010,1.7917987463438598
2016,Durango,Mujeres,De 45 a 54 años,8003010,1.8028499716568
2015,Durango,Mujeres,De 45 a 54 años,8003010,1.7907305752971
2020,Durango,Mujeres,De 55 a 59 años,8003010,1.0464821400661697
2019,Durango,Mujeres,De 55 a 59 años,8003010,1.0447640773028797
2018,Durango,Mujeres,De 55 a 59 años,8003010,0.9880270070093928
2017,Durango,Mujeres,De 55 a 59 años,8003010,1.51680477058475
2016,Durango,Mujeres,De 55 a 59 años,8003010,1.54222452313989
2015,Durango,Mujeres,De 55 a 59 años,8003010,1.27351363704343
2020,Durango,Mujeres,De 60 años y más,8003010,0.5703803293929309
2019,Durango,Mujeres,De 60 años y más,8003010,0.535524829651758
2018,Durango,Mujeres,De 60 años y más,8003010,0.528021290950929
2017,Durango,Mujeres,De 60 años y más,8003010,0.39774830796607
2016,Durango,Mujeres,De 60 años y más,8003010,0.35801226553425
2015,Durango,Mujeres,De 60 años y más,8003010,0.367560215582471
2020,Guanajuato,Total,Total,8003011,1.0
2019,Guanajuato,Total,Total,8003011,1.0
2018,Guanajuato,Total,Total,8003011,1.0
2017,Guanajuato,Total,Total,8003011,1.0
2016,Guanajuato,Total,Total,8003011,1.0
2015,Guanajuato,Total,Total,8003011,1.0
2020,Guanajuato,Total,Menores de 25 años,8003011,0.175396751984223
2019,Guanajuato,Total,Menores de 25 años,8003011,0.1945234177491299
2018,Guanajuato,Total,Menores de 25 años,8003011,0.190466911986808
2017,Guanajuato,Total,Menores de 25 años,8003011,0.200180071921939
2016,Guanajuato,Total,Menores de 25 años,8003011,0.216733272878237
2015,Guanajuato,Total,Menores de 25 años,8003011,0.212079981974895
2020,Guanajuato,Total,De 25 a 34 años,8003011,1.13869232351229
2019,Guanajuato,Total,De 25 a 34 años,8003011,1.15153624250339
2018,Guanajuato,Total,De 25 a 34 años,8003011,1.13204370321864
2017,Guanajuato,Total,De 25 a 34 años,8003011,1.13495178312298
2016,Guanajuato,Total,De 25 a 34 años,8003011,1.1516304833281603
2015,Guanajuato,Total,De 25 a 34 años,8003011,1.16223762163816
2020,Guanajuato,Total,De 35 a 44 años,8003011,1.5161012118848398
2019,Guanajuato,Total,De 35 a 44 años,8003011,1.49936294980283
2018,Guanajuato,Total,De 35 a 44 años,8003011,1.5046780509958402
2017,Guanajuato,Total,De 35 a 44 años,8003011,1.4776749499045698
2016,Guanajuato,Total,De 35 a 44 años,8003011,1.45454434014819
2015,Guanajuato,Total,De 35 a 44 años,8003011,1.4292700121691695
2020,Guanajuato,Total,De 45 a 54 años,8003011,1.38118035392871
2019,Guanajuato,Total,De 45 a 54 años,8003011,1.39726345227715
2018,Guanajuato,Total,De 45 a 54 años,8003011,1.44381310738391
2017,Guanajuato,Total,De 45 a 54 años,8003011,1.4712467700221603
2016,Guanajuato,Total,De 45 a 54 años,8003011,1.50339426194527
2015,Guanajuato,Total,De 45 a 54 años,8003011,1.5438479712797997
2020,Guanajuato,Total,De 55 a 59 años,8003011,1.04043237913321
2019,Guanajuato,Total,De 55 a 59 años,8003011,1.01864102578398
2018,Guanajuato,Total,De 55 a 59 años,8003011,1.02408494836001
2017,Guanajuato,Total,De 55 a 59 años,8003011,1.0359399887541902
2016,Guanajuato,Total,De 55 a 59 años,8003011,0.997202656028666
2015,Guanajuato,Total,De 55 a 59 años,8003011,0.98010350874366
2020,Guanajuato,Total,De 60 años y más,8003011,0.469644426079126
2019,Guanajuato,Total,De 60 años y más,8003011,0.437647640307918
2018,Guanajuato,Total,De 60 años y más,8003011,0.421765118994403
2017,Guanajuato,Total,De 60 años y más,8003011,0.4202666909815469
2016,Guanajuato,Total,De 60 años y más,8003011,0.3810480049137999
2015,Guanajuato,Total,De 60 años y más,8003011,0.381253365743451
2020,Guanajuato,Hombres,Total,8003011,0.8024687314478631
2019,Guanajuato,Hombres,Total,8003011,0.807856326008734
2018,Guanajuato,Hombres,Total,8003011,0.8286607584937701
2017,Guanajuato,Hombres,Total,8003011,0.834036821231126
2016,Guanajuato,Hombres,Total,8003011,0.8429705768441809
2015,Guanajuato,Hombres,Total,8003011,0.852956958301336
2020,Guanajuato,Hombres,Menores de 25 años,8003011,0.152374490803182
2019,Guanajuato,Hombres,Menores de 25 años,8003011,0.1625339787192059
2018,Guanajuato,Hombres,Menores de 25 años,8003011,0.157315597798231
2017,Guanajuato,Hombres,Menores de 25 años,8003011,0.167313516562827
2016,Guanajuato,Hombres,Menores de 25 años,8003011,0.186991088038296
2015,Guanajuato,Hombres,Menores de 25 años,8003011,0.194816046424304
2020,Guanajuato,Hombres,De 25 a 34 años,8003011,1.0277880895306597
2019,Guanajuato,Hombres,De 25 a 34 años,8003011,1.0357791123833897
2018,Guanajuato,Hombres,De 25 a 34 años,8003011,1.01859584265517
2017,Guanajuato,Hombres,De 25 a 34 años,8003011,1.0251392844801297
2016,Guanajuato,Hombres,De 25 a 34 años,8003011,1.04473267760765
2015,Guanajuato,Hombres,De 25 a 34 años,8003011,1.05360092070374
2020,Guanajuato,Hombres,De 35 a 44 años,8003011,1.48112601613505
2019,Guanajuato,Hombres,De 35 a 44 años,8003011,1.4715031986213205
2018,Guanajuato,Hombres,De 35 a 44 años,8003011,1.48481580366685
2017,Guanajuato,Hombres,De 35 a 44 años,8003011,1.45442483956243
2016,Guanajuato,Hombres,De 35 a 44 años,8003011,1.4288387441526498
2015,Guanajuato,Hombres,De 35 a 44 años,8003011,1.40272363631962
2020,Guanajuato,Hombres,De 45 a 54 años,8003011,1.42370435348621
2019,Guanajuato,Hombres,De 45 a 54 años,8003011,1.45672067476538
2018,Guanajuato,Hombres,De 45 a 54 años,8003011,1.51193127943751
2017,Guanajuato,Hombres,De 45 a 54 años,8003011,1.53980870847277
2016,Guanajuato,Hombres,De 45 a 54 años,8003011,1.5781996091316
2015,Guanajuato,Hombres,De 45 a 54 años,8003011,1.6214765401057605
2020,Guanajuato,Hombres,De 55 a 59 años,8003011,1.3571673727124698
2019,Guanajuato,Hombres,De 55 a 59 años,8003011,1.3432829621266298
2018,Guanajuato,Hombres,De 55 a 59 años,8003011,1.3417264291867197
2017,Guanajuato,Hombres,De 55 a 59 años,8003011,1.3797471283968
2016,Guanajuato,Hombres,De 55 a 59 años,8003011,1.34925735979576
2015,Guanajuato,Hombres,De 55 a 59 años,8003011,1.3001069027867
2020,Guanajuato,Hombres,De 60 años y más,8003011,0.7119038961398
2019,Guanajuato,Hombres,De 60 años y más,8003011,0.6711154842505811
2018,Guanajuato,Hombres,De 60 años y más,8003011,0.6376765243854051
2017,Guanajuato,Hombres,De 60 años y más,8003011,0.6235403035201851
2016,Guanajuato,Hombres,De 60 años y más,8003011,0.5620326794259559
2015,Guanajuato,Hombres,De 60 años y más,8003011,0.5593232976764
2020,Guanajuato,Mujeres,Total,8003011,1.1817114529024997
2019,Guanajuato,Mujeres,Total,8003011,1.17665986592022
2018,Guanajuato,Mujeres,Total,8003011,1.1574486610388297
2017,Guanajuato,Mujeres,Total,8003011,1.15242267221301
2016,Guanajuato,Mujeres,Total,8003011,1.14411649862732
2015,Guanajuato,Mujeres,Total,8003011,1.13448288042579
2020,Guanajuato,Mujeres,Menores de 25 años,8003011,0.1936384961429129
2019,Guanajuato,Mujeres,Menores de 25 años,8003011,0.219299907978123
2018,Guanajuato,Mujeres,Menores de 25 años,8003011,0.2166802596437189
2017,Guanajuato,Mujeres,Menores de 25 años,8003011,0.226441452234138
2016,Guanajuato,Mujeres,Menores de 25 años,8003011,0.241085520929765
2015,Guanajuato,Mujeres,Menores de 25 años,8003011,0.227142665133204
2020,Guanajuato,Mujeres,De 25 a 34 años,8003011,1.21584170175169
2019,Guanajuato,Mujeres,De 25 a 34 años,8003011,1.23117022969802
2018,Guanajuato,Mujeres,De 25 a 34 años,8003011,1.21133318326177
2017,Guanajuato,Mujeres,De 25 a 34 años,8003011,1.2109226264682198
2016,Guanajuato,Mujeres,De 25 a 34 años,8003011,1.22523551122596
2015,Guanajuato,Mujeres,De 25 a 34 años,8003011,1.23640391355398
2020,Guanajuato,Mujeres,De 35 a 44 años,8003011,1.5258982037503903
2019,Guanajuato,Mujeres,De 35 a 44 años,8003011,1.5052506637097502
2018,Guanajuato,Mujeres,De 35 a 44 años,8003011,1.5073455564278595
2017,Guanajuato,Mujeres,De 35 a 44 años,8003011,1.4834398998998497
2016,Guanajuato,Mujeres,De 35 a 44 años,8003011,1.46333282702565
2015,Guanajuato,Mujeres,De 35 a 44 años,8003011,1.44023689047318
2020,Guanajuato,Mujeres,De 45 a 54 años,8003011,1.34757947250837
2019,Guanajuato,Mujeres,De 45 a 54 años,8003011,1.3538246630105797
2018,Guanajuato,Mujeres,De 45 a 54 años,8003011,1.3942671098986197
2017,Guanajuato,Mujeres,De 45 a 54 años,8003011,1.42143680945233
2016,Guanajuato,Mujeres,De 45 a 54 años,8003011,1.4492403940987
2015,Guanajuato,Mujeres,De 45 a 54 años,8003011,1.4877180336121505
2020,Guanajuato,Mujeres,De 55 a 59 años,8003011,0.8442549573940681
2019,Guanajuato,Mujeres,De 55 a 59 años,8003011,0.8159115008245009
2018,Guanajuato,Mujeres,De 55 a 59 años,8003011,0.817869756102306
2017,Guanajuato,Mujeres,De 55 a 59 años,8003011,0.8107468085727698
2016,Guanajuato,Mujeres,De 55 a 59 años,8003011,0.7627822491427719
2015,Guanajuato,Mujeres,De 55 a 59 años,8003011,0.762833114571709
2020,Guanajuato,Mujeres,De 60 años y más,8003011,0.322892297234884
2019,Guanajuato,Mujeres,De 60 años y más,8003011,0.2947273307272171
2018,Guanajuato,Mujeres,De 60 años y más,8003011,0.284044351070582
2017,Guanajuato,Mujeres,De 60 años y más,8003011,0.288938981533897
2016,Guanajuato,Mujeres,De 60 años y más,8003011,0.261929230339285
2015,Guanajuato,Mujeres,De 60 años y más,8003011,0.261802577900885
2020,Guerrero,Total,Total,8003012,1.0
2019,Guerrero,Total,Total,8003012,1.0
2018,Guerrero,Total,Total,8003012,1.0
2017,Guerrero,Total,Total,8003012,1.0
2016,Guerrero,Total,Total,8003012,1.0
2015,Guerrero,Total,Total,8003012,1.0
2020,Guerrero,Total,Menores de 25 años,8003012,0.095489280867623
2019,Guerrero,Total,Menores de 25 años,8003012,0.1046143143021279
2018,Guerrero,Total,Menores de 25 años,8003012,0.1305745368157309
2017,Guerrero,Total,Menores de 25 años,8003012,0.132236862368562
2016,Guerrero,Total,Menores de 25 años,8003012,0.090002856686184
2015,Guerrero,Total,Menores de 25 años,8003012,0.126148544914
2020,Guerrero,Total,De 25 a 34 años,8003012,0.748327135785913
2019,Guerrero,Total,De 25 a 34 años,8003012,0.8776907353006391
2018,Guerrero,Total,De 25 a 34 años,8003012,0.983417471772402
2017,Guerrero,Total,De 25 a 34 años,8003012,1.0152451665598
2016,Guerrero,Total,De 25 a 34 años,8003012,1.0532797155872995
2015,Guerrero,Total,De 25 a 34 años,8003012,1.00358627728898
2020,Guerrero,Total,De 35 a 44 años,8003012,1.66207069106097
2019,Guerrero,Total,De 35 a 44 años,8003012,1.6990683409315095
2018,Guerrero,Total,De 35 a 44 años,8003012,1.6808352366664896
2017,Guerrero,Total,De 35 a 44 años,8003012,1.6823623381119597
2016,Guerrero,Total,De 35 a 44 años,8003012,1.6825171385785604
2015,Guerrero,Total,De 35 a 44 años,8003012,1.60809877148691
2020,Guerrero,Total,De 45 a 54 años,8003012,1.66079661967046
2019,Guerrero,Total,De 45 a 54 años,8003012,1.63476516534924
2018,Guerrero,Total,De 45 a 54 años,8003012,1.5829208445386098
2017,Guerrero,Total,De 45 a 54 años,8003012,1.58127250847157
2016,Guerrero,Total,De 45 a 54 años,8003012,1.6054613682192205
2015,Guerrero,Total,De 45 a 54 años,8003012,1.68051511703249
2020,Guerrero,Total,De 55 a 59 años,8003012,1.4096277299702695
2019,Guerrero,Total,De 55 a 59 años,8003012,1.26650216054786
2018,Guerrero,Total,De 55 a 59 años,8003012,1.11954923109915
2017,Guerrero,Total,De 55 a 59 años,8003012,1.05340675066114
2016,Guerrero,Total,De 55 a 59 años,8003012,1.0316374474262595
2015,Guerrero,Total,De 55 a 59 años,8003012,1.10249637249208
2020,Guerrero,Total,De 60 años y más,8003012,0.7284339345672171
2019,Guerrero,Total,De 60 años y más,8003012,0.58416119567694
2018,Guerrero,Total,De 60 años y más,8003012,0.505301322904856
2017,Guerrero,Total,De 60 años y más,8003012,0.480906883552496
2016,Guerrero,Total,De 60 años y más,8003012,0.4642072533689231
2015,Guerrero,Total,De 60 años y más,8003012,0.50715167127787
2020,Guerrero,Hombres,Total,8003012,0.931010687365294
2019,Guerrero,Hombres,Total,8003012,0.9350757032480728
2018,Guerrero,Hombres,Total,8003012,0.938627079604247
2017,Guerrero,Hombres,Total,8003012,0.9380945687285082
2016,Guerrero,Hombres,Total,8003012,0.94910998781795
2015,Guerrero,Hombres,Total,8003012,0.934733842288076
2020,Guerrero,Hombres,Menores de 25 años,8003012,0.084835428481678
2019,Guerrero,Hombres,Menores de 25 años,8003012,0.086562958041711
2018,Guerrero,Hombres,Menores de 25 años,8003012,0.118797785278843
2017,Guerrero,Hombres,Menores de 25 años,8003012,0.108405176483527
2016,Guerrero,Hombres,Menores de 25 años,8003012,0.089005281519939
2015,Guerrero,Hombres,Menores de 25 años,8003012,0.107831835909405
2020,Guerrero,Hombres,De 25 a 34 años,8003012,0.6919445354697931
2019,Guerrero,Hombres,De 25 a 34 años,8003012,0.80044149144425
2018,Guerrero,Hombres,De 25 a 34 años,8003012,0.9116138750423968
2017,Guerrero,Hombres,De 25 a 34 años,8003012,0.937898716632396
2016,Guerrero,Hombres,De 25 a 34 años,8003012,0.9774371442465368
2015,Guerrero,Hombres,De 25 a 34 años,8003012,0.957116514852456
2020,Guerrero,Hombres,De 35 a 44 años,8003012,1.6241547016587905
2019,Guerrero,Hombres,De 35 a 44 años,8003012,1.66921477911689
2018,Guerrero,Hombres,De 35 a 44 años,8003012,1.6442611306214103
2017,Guerrero,Hombres,De 35 a 44 años,8003012,1.64522367947926
2016,Guerrero,Hombres,De 35 a 44 años,8003012,1.63315479019464
2015,Guerrero,Hombres,De 35 a 44 años,8003012,1.55424565515348
2020,Guerrero,Hombres,De 45 a 54 años,8003012,1.6147927152508896
