Year,Entidad federativa,Sexo,Grupo de edad,GeoCode,Value
2000,Nuevo León,Hombres,De 15 a 24 años,19,4.58287368255163
1999,Nuevo León,Hombres,De 15 a 24 años,19,
1998,Nuevo León,Hombres,De 15 a 24 años,19,5.56359327190081
1997,Nuevo León,Hombres,De 15 a 24 años,19,
1996,Nuevo León,Hombres,De 15 a 24 años,19,11.2828584446344
1995,Nuevo León,Hombres,De 15 a 24 años,19,
2020,Nuevo León,Hombres,De 25 a 64 años,19,
2019,Nuevo León,Hombres,De 25 a 64 años,19,2.51971623478724
2018,Nuevo León,Hombres,De 25 a 64 años,19,2.43667677968902
2017,Nuevo León,Hombres,De 25 a 64 años,19,2.48444158771345
2016,Nuevo León,Hombres,De 25 a 64 años,19,2.749313174327
2015,Nuevo León,Hombres,De 25 a 64 años,19,2.95813081559014
2014,Nuevo León,Hombres,De 25 a 64 años,19,3.3979743463354803
2013,Nuevo León,Hombres,De 25 a 64 años,19,3.79694398600306
2012,Nuevo León,Hombres,De 25 a 64 años,19,3.83148493338617
2011,Nuevo León,Hombres,De 25 a 64 años,19,4.11907640713853
2010,Nuevo León,Hombres,De 25 a 64 años,19,4.30407209012704
2009,Nuevo León,Hombres,De 25 a 64 años,19,4.88182975727963
2008,Nuevo León,Hombres,De 25 a 64 años,19,2.6775794310925103
2007,Nuevo León,Hombres,De 25 a 64 años,19,2.38920790245211
2006,Nuevo León,Hombres,De 25 a 64 años,19,2.60886552029705
2005,Nuevo León,Hombres,De 25 a 64 años,19,2.5804886791003594
2004,Nuevo León,Hombres,De 25 a 64 años,19,3.06247221303501
2003,Nuevo León,Hombres,De 25 a 64 años,19,2.47515878868964
2002,Nuevo León,Hombres,De 25 a 64 años,19,2.56078562660417
2001,Nuevo León,Hombres,De 25 a 64 años,19,1.85254804936186
2000,Nuevo León,Hombres,De 25 a 64 años,19,1.48472193226364
1999,Nuevo León,Hombres,De 25 a 64 años,19,
1998,Nuevo León,Hombres,De 25 a 64 años,19,1.74575621204915
1997,Nuevo León,Hombres,De 25 a 64 años,19,
1996,Nuevo León,Hombres,De 25 a 64 años,19,3.9407672460318
1995,Nuevo León,Hombres,De 25 a 64 años,19,
2020,Nuevo León,Hombres,De 65 años y más,19,
2019,Nuevo León,Hombres,De 65 años y más,19,1.34609048794099
2018,Nuevo León,Hombres,De 65 años y más,19,1.36074555365894
2017,Nuevo León,Hombres,De 65 años y más,19,1.39633420963739
2016,Nuevo León,Hombres,De 65 años y más,19,1.36967337589878
2015,Nuevo León,Hombres,De 65 años y más,19,1.79069647285754
2014,Nuevo León,Hombres,De 65 años y más,19,2.14000515771033
2013,Nuevo León,Hombres,De 65 años y más,19,1.83722843774178
2012,Nuevo León,Hombres,De 65 años y más,19,5.27250273784281
2011,Nuevo León,Hombres,De 65 años y más,19,2.93419665562533
2010,Nuevo León,Hombres,De 65 años y más,19,2.55461915987897
2009,Nuevo León,Hombres,De 65 años y más,19,2.46966569571172
2008,Nuevo León,Hombres,De 65 años y más,19,1.14802762749162
2007,Nuevo León,Hombres,De 65 años y más,19,2.29368457744024
2006,Nuevo León,Hombres,De 65 años y más,19,2.9386226868698
2005,Nuevo León,Hombres,De 65 años y más,19,1.69523274327995
2004,Nuevo León,Hombres,De 65 años y más,19,2.18114826294805
2003,Nuevo León,Hombres,De 65 años y más,19,0.67860842654638
2002,Nuevo León,Hombres,De 65 años y más,19,0.71460343155485
2001,Nuevo León,Hombres,De 65 años y más,19,0.47549640390911
2000,Nuevo León,Hombres,De 65 años y más,19,0.90315186246419
1999,Nuevo León,Hombres,De 65 años y más,19,
1998,Nuevo León,Hombres,De 65 años y más,19,2.25787430593091
1997,Nuevo León,Hombres,De 65 años y más,19,
1996,Nuevo León,Hombres,De 65 años y más,19,3.46928119742415
1995,Nuevo León,Hombres,De 65 años y más,19,
2020,Nuevo León,Mujeres,Total,19,
2019,Nuevo León,Mujeres,Total,19,3.18661423459298
2018,Nuevo León,Mujeres,Total,19,3.51834053244076
2017,Nuevo León,Mujeres,Total,19,4.06280735678045
2016,Nuevo León,Mujeres,Total,19,4.8687402755248295
2015,Nuevo León,Mujeres,Total,19,5.34959258452405
2014,Nuevo León,Mujeres,Total,19,6.00285281025057
2013,Nuevo León,Mujeres,Total,19,6.64090569006382
2012,Nuevo León,Mujeres,Total,19,6.35976315821582
2011,Nuevo León,Mujeres,Total,19,6.497825073721571
2010,Nuevo León,Mujeres,Total,19,7.442938937738549
2009,Nuevo León,Mujeres,Total,19,8.245297035545379
2008,Nuevo León,Mujeres,Total,19,5.387793566199831
2007,Nuevo León,Mujeres,Total,19,5.312136962389551
2006,Nuevo León,Mujeres,Total,19,6.24265732090528
2005,Nuevo León,Mujeres,Total,19,6.81263852119532
2004,Nuevo León,Mujeres,Total,19,7.515694181781
2003,Nuevo León,Mujeres,Total,19,7.74974450550052
2002,Nuevo León,Mujeres,Total,19,5.94969000111703
2001,Nuevo León,Mujeres,Total,19,4.84892470288633
2000,Nuevo León,Mujeres,Total,19,3.8493200718376497
1999,Nuevo León,Mujeres,Total,19,
1998,Nuevo León,Mujeres,Total,19,6.16154095722835
1997,Nuevo León,Mujeres,Total,19,
1996,Nuevo León,Mujeres,Total,19,9.8899599684532
1995,Nuevo León,Mujeres,Total,19,
2020,Nuevo León,Mujeres,De 15 a 24 años,19,
2019,Nuevo León,Mujeres,De 15 a 24 años,19,8.57084466060814
2018,Nuevo León,Mujeres,De 15 a 24 años,19,7.00733299212349
2017,Nuevo León,Mujeres,De 15 a 24 años,19,9.99696904731982
2016,Nuevo León,Mujeres,De 15 a 24 años,19,11.175348207594398
2015,Nuevo León,Mujeres,De 15 a 24 años,19,12.9615916679559
2014,Nuevo León,Mujeres,De 15 a 24 años,19,13.8368303039412
2013,Nuevo León,Mujeres,De 15 a 24 años,19,14.9626794592339
2012,Nuevo León,Mujeres,De 15 a 24 años,19,12.7061779086415
2011,Nuevo León,Mujeres,De 15 a 24 años,19,11.6827284428002
2010,Nuevo León,Mujeres,De 15 a 24 años,19,14.554335938634198
2009,Nuevo León,Mujeres,De 15 a 24 años,19,17.2070528938102
2008,Nuevo León,Mujeres,De 15 a 24 años,19,11.327919818379
2007,Nuevo León,Mujeres,De 15 a 24 años,19,10.3880894387112
2006,Nuevo León,Mujeres,De 15 a 24 años,19,11.4944353663694
2005,Nuevo León,Mujeres,De 15 a 24 años,19,13.262964186707398
2004,Nuevo León,Mujeres,De 15 a 24 años,19,15.069884026656
2003,Nuevo León,Mujeres,De 15 a 24 años,19,16.1380462337832
2002,Nuevo León,Mujeres,De 15 a 24 años,19,13.1529180168324
2001,Nuevo León,Mujeres,De 15 a 24 años,19,9.82903973188113
2000,Nuevo León,Mujeres,De 15 a 24 años,19,6.95948921180095
1999,Nuevo León,Mujeres,De 15 a 24 años,19,
1998,Nuevo León,Mujeres,De 15 a 24 años,19,11.5858077959729
1997,Nuevo León,Mujeres,De 15 a 24 años,19,
1996,Nuevo León,Mujeres,De 15 a 24 años,19,15.0482749165537
1995,Nuevo León,Mujeres,De 15 a 24 años,19,
2020,Nuevo León,Mujeres,De 25 a 64 años,19,
2019,Nuevo León,Mujeres,De 25 a 64 años,19,2.11290390050433
2018,Nuevo León,Mujeres,De 25 a 64 años,19,2.76150117928457
2017,Nuevo León,Mujeres,De 25 a 64 años,19,2.70489969263074
2016,Nuevo León,Mujeres,De 25 a 64 años,19,3.48095749104424
2015,Nuevo León,Mujeres,De 25 a 64 años,19,3.5631932661030405
2014,Nuevo León,Mujeres,De 25 a 64 años,19,4.10681234274933
2013,Nuevo León,Mujeres,De 25 a 64 años,19,4.61637303409507
2012,Nuevo León,Mujeres,De 25 a 64 años,19,4.75381157584734
2011,Nuevo León,Mujeres,De 25 a 64 años,19,5.21205116511321
2010,Nuevo León,Mujeres,De 25 a 64 años,19,5.57150429034258
2009,Nuevo León,Mujeres,De 25 a 64 años,19,5.960844178085
2008,Nuevo León,Mujeres,De 25 a 64 años,19,3.7979424418511
2007,Nuevo León,Mujeres,De 25 a 64 años,19,3.71209761198348
2006,Nuevo León,Mujeres,De 25 a 64 años,19,4.62847253354852
2005,Nuevo León,Mujeres,De 25 a 64 años,19,4.81725503262749
2004,Nuevo León,Mujeres,De 25 a 64 años,19,4.85688935984582
2003,Nuevo León,Mujeres,De 25 a 64 años,19,4.54117839154954
2002,Nuevo León,Mujeres,De 25 a 64 años,19,3.12237520826216
2001,Nuevo León,Mujeres,De 25 a 64 años,19,2.84369423602004
2000,Nuevo León,Mujeres,De 25 a 64 años,19,2.45691235790246
1999,Nuevo León,Mujeres,De 25 a 64 años,19,
1998,Nuevo León,Mujeres,De 25 a 64 años,19,3.5998094662732103
1997,Nuevo León,Mujeres,De 25 a 64 años,19,
1996,Nuevo León,Mujeres,De 25 a 64 años,19,7.22566993260665
1995,Nuevo León,Mujeres,De 25 a 64 años,19,
2020,Nuevo León,Mujeres,De 65 años y más,19,
2019,Nuevo León,Mujeres,De 65 años y más,19,0.1421688097039
2018,Nuevo León,Mujeres,De 65 años y más,19,2.3233897229661
2017,Nuevo León,Mujeres,De 65 años y más,19,2.08374695424601
2016,Nuevo León,Mujeres,De 65 años y más,19,1.00019786307875
2015,Nuevo León,Mujeres,De 65 años y más,19,2.61042373071655
2014,Nuevo León,Mujeres,De 65 años y más,19,3.74713668889745
2013,Nuevo León,Mujeres,De 65 años y más,19,1.90808865951265
2012,Nuevo León,Mujeres,De 65 años y más,19,0.87780087780088
2011,Nuevo León,Mujeres,De 65 años y más,19,0.83476524404403
2010,Nuevo León,Mujeres,De 65 años y más,19,1.84117671193534
2009,Nuevo León,Mujeres,De 65 años y más,19,1.2010747057082405
2008,Nuevo León,Mujeres,De 65 años y más,19,0.44441565172324
2007,Nuevo León,Mujeres,De 65 años y más,19,1.0455434302655602
2006,Nuevo León,Mujeres,De 65 años y más,19,2.38247922823844
2005,Nuevo León,Mujeres,De 65 años y más,19,2.71545572598583
2004,Nuevo León,Mujeres,De 65 años y más,19,2.31203200328239
2003,Nuevo León,Mujeres,De 65 años y más,19,1.6603632434229705
2002,Nuevo León,Mujeres,De 65 años y más,19,0.3552196931987899
2001,Nuevo León,Mujeres,De 65 años y más,19,0.0
2000,Nuevo León,Mujeres,De 65 años y más,19,0.0
1999,Nuevo León,Mujeres,De 65 años y más,19,
1998,Nuevo León,Mujeres,De 65 años y más,19,0.0
1997,Nuevo León,Mujeres,De 65 años y más,19,
1996,Nuevo León,Mujeres,De 65 años y más,19,0.0
1995,Nuevo León,Mujeres,De 65 años y más,19,
2020,Oaxaca,Total,Total,20,
2019,Oaxaca,Total,Total,20,1.7845300043759
2018,Oaxaca,Total,Total,20,1.57725084949336
2017,Oaxaca,Total,Total,20,2.17981817704831
2016,Oaxaca,Total,Total,20,1.95955455473066
2015,Oaxaca,Total,Total,20,2.94812642635528
2014,Oaxaca,Total,Total,20,2.94656557247958
2013,Oaxaca,Total,Total,20,2.8742850330347305
2012,Oaxaca,Total,Total,20,2.69005807683579
2011,Oaxaca,Total,Total,20,2.91203250112253
2010,Oaxaca,Total,Total,20,2.41024686511183
2009,Oaxaca,Total,Total,20,2.12291099330986
2008,Oaxaca,Total,Total,20,2.1147491042987
2007,Oaxaca,Total,Total,20,1.76307515808279
2006,Oaxaca,Total,Total,20,1.82374760538925
2005,Oaxaca,Total,Total,20,1.74592312968972
2004,Oaxaca,Total,Total,20,1.0275806256569595
2003,Oaxaca,Total,Total,20,0.98585246823837
2002,Oaxaca,Total,Total,20,0.64522193925513
2001,Oaxaca,Total,Total,20,1.0767727915797798
2000,Oaxaca,Total,Total,20,1.34502683609154
1999,Oaxaca,Total,Total,20,
1998,Oaxaca,Total,Total,20,1.9215895210518903
1997,Oaxaca,Total,Total,20,
1996,Oaxaca,Total,Total,20,1.43139777329014
1995,Oaxaca,Total,Total,20,
2020,Oaxaca,Total,De 15 a 24 años,20,
2019,Oaxaca,Total,De 15 a 24 años,20,3.3665979815603104
2018,Oaxaca,Total,De 15 a 24 años,20,2.97500378304584
2017,Oaxaca,Total,De 15 a 24 años,20,4.11329448662647
2016,Oaxaca,Total,De 15 a 24 años,20,3.99992221833314
2015,Oaxaca,Total,De 15 a 24 años,20,5.68156450979529
2014,Oaxaca,Total,De 15 a 24 años,20,4.64892682872609
2013,Oaxaca,Total,De 15 a 24 años,20,4.28842316391347
2012,Oaxaca,Total,De 15 a 24 años,20,5.05654024251406
2011,Oaxaca,Total,De 15 a 24 años,20,5.1985969877387
2010,Oaxaca,Total,De 15 a 24 años,20,4.167359482595509
2009,Oaxaca,Total,De 15 a 24 años,20,3.34822907053249
2008,Oaxaca,Total,De 15 a 24 años,20,4.34331722729834
2007,Oaxaca,Total,De 15 a 24 años,20,3.28696342778396
2006,Oaxaca,Total,De 15 a 24 años,20,2.9761524678029505
2005,Oaxaca,Total,De 15 a 24 años,20,3.0370237042486106
2004,Oaxaca,Total,De 15 a 24 años,20,2.39732452089587
2003,Oaxaca,Total,De 15 a 24 años,20,1.71200511097082
2002,Oaxaca,Total,De 15 a 24 años,20,1.51406937956814
2001,Oaxaca,Total,De 15 a 24 años,20,2.33836246550138
2000,Oaxaca,Total,De 15 a 24 años,20,1.97952467119245
1999,Oaxaca,Total,De 15 a 24 años,20,
1998,Oaxaca,Total,De 15 a 24 años,20,3.8522023558461806
1997,Oaxaca,Total,De 15 a 24 años,20,
1996,Oaxaca,Total,De 15 a 24 años,20,2.25480427046263
1995,Oaxaca,Total,De 15 a 24 años,20,
2020,Oaxaca,Total,De 25 a 64 años,20,
2019,Oaxaca,Total,De 25 a 64 años,20,1.58077187148242
2018,Oaxaca,Total,De 25 a 64 años,20,1.38399603710437
2017,Oaxaca,Total,De 25 a 64 años,20,1.91335972257343
2016,Oaxaca,Total,De 25 a 64 años,20,1.62462145458991
2015,Oaxaca,Total,De 25 a 64 años,20,2.4974331784653896
2014,Oaxaca,Total,De 25 a 64 años,20,2.7000566086609195
2013,Oaxaca,Total,De 25 a 64 años,20,2.72281389777511
2012,Oaxaca,Total,De 25 a 64 años,20,2.2360780203006496
2011,Oaxaca,Total,De 25 a 64 años,20,2.47239670760638
2010,Oaxaca,Total,De 25 a 64 años,20,2.12882347444415
2009,Oaxaca,Total,De 25 a 64 años,20,1.9106499640999
2008,Oaxaca,Total,De 25 a 64 años,20,1.59550056961204
2007,Oaxaca,Total,De 25 a 64 años,20,1.43085980648565
2006,Oaxaca,Total,De 25 a 64 años,20,1.6661967216700402
2005,Oaxaca,Total,De 25 a 64 años,20,1.54045512685415
2004,Oaxaca,Total,De 25 a 64 años,20,0.72173397457013
2003,Oaxaca,Total,De 25 a 64 años,20,0.8964717038590401
2002,Oaxaca,Total,De 25 a 64 años,20,0.46840004106819
2001,Oaxaca,Total,De 25 a 64 años,20,0.8106468368499399
2000,Oaxaca,Total,De 25 a 64 años,20,1.26112356876438
1999,Oaxaca,Total,De 25 a 64 años,20,
1998,Oaxaca,Total,De 25 a 64 años,20,1.3097828357475902
1997,Oaxaca,Total,De 25 a 64 años,20,
1996,Oaxaca,Total,De 25 a 64 años,20,1.1816838995568697
1995,Oaxaca,Total,De 25 a 64 años,20,
2020,Oaxaca,Total,De 65 años y más,20,
2019,Oaxaca,Total,De 65 años y más,20,0.24619725464814
2018,Oaxaca,Total,De 65 años y más,20,0.3544326641100799
2017,Oaxaca,Total,De 65 años y más,20,0.3610849035000099
2016,Oaxaca,Total,De 65 años y más,20,0.23776428414661
2015,Oaxaca,Total,De 65 años y más,20,0.79696218586504
2014,Oaxaca,Total,De 65 años y más,20,1.13245617882814
2013,Oaxaca,Total,De 65 años y más,20,0.75863935120551
2012,Oaxaca,Total,De 65 años y más,20,0.27508330945094
2011,Oaxaca,Total,De 65 años y más,20,0.9258944433583
2010,Oaxaca,Total,De 65 años y más,20,0.13844050504935
2009,Oaxaca,Total,De 65 años y más,20,0.67838585034236
2008,Oaxaca,Total,De 65 años y más,20,0.69583145415888
2007,Oaxaca,Total,De 65 años y más,20,0.57588553696423
2006,Oaxaca,Total,De 65 años y más,20,0.21477897346147
2005,Oaxaca,Total,De 65 años y más,20,0.26923593269837
2004,Oaxaca,Total,De 65 años y más,20,0.26841141151328
2003,Oaxaca,Total,De 65 años y más,20,0.18618606041338
2002,Oaxaca,Total,De 65 años y más,20,0.02690750596176
2001,Oaxaca,Total,De 65 años y más,20,0.13873053764207
2000,Oaxaca,Total,De 65 años y más,20,0.33780659777608
1999,Oaxaca,Total,De 65 años y más,20,
1998,Oaxaca,Total,De 65 años y más,20,0.0
1997,Oaxaca,Total,De 65 años y más,20,
1996,Oaxaca,Total,De 65 años y más,20,0.6621722846441999
1995,Oaxaca,Total,De 65 años y más,20,
2020,Oaxaca,Hombres,Total,20,
2019,Oaxaca,Hombres,Total,20,1.91302771026727
2018,Oaxaca,Hombres,Total,20,1.4532065811610198
2017,Oaxaca,Hombres,Total,20,2.2550425239395007
2016,Oaxaca,Hombres,Total,20,2.05490453349897
2015,Oaxaca,Hombres,Total,20,3.0664314235305
2014,Oaxaca,Hombres,Total,20,3.31402805099884
2013,Oaxaca,Hombres,Total,20,3.0349605579172905
2012,Oaxaca,Hombres,Total,20,2.81344105618196
2011,Oaxaca,Hombres,Total,20,3.09212062750673
2010,Oaxaca,Hombres,Total,20,2.55624124599159
2009,Oaxaca,Hombres,Total,20,2.37709950815139
2008,Oaxaca,Hombres,Total,20,2.31736366575833
2007,Oaxaca,Hombres,Total,20,1.78156732932081
2006,Oaxaca,Hombres,Total,20,1.97136805363092
2005,Oaxaca,Hombres,Total,20,1.8549433417169603
2004,Oaxaca,Hombres,Total,20,0.92378301956286
2003,Oaxaca,Hombres,Total,20,1.04645136785453
2002,Oaxaca,Hombres,Total,20,0.6448970323411399
2001,Oaxaca,Hombres,Total,20,0.92852312113073
2000,Oaxaca,Hombres,Total,20,1.1077417582825502
1999,Oaxaca,Hombres,Total,20,
1998,Oaxaca,Hombres,Total,20,1.00850593645845
1997,Oaxaca,Hombres,Total,20,
1996,Oaxaca,Hombres,Total,20,1.07347569671264
1995,Oaxaca,Hombres,Total,20,
2020,Oaxaca,Hombres,De 15 a 24 años,20,
2019,Oaxaca,Hombres,De 15 a 24 años,20,3.27371304917015
2018,Oaxaca,Hombres,De 15 a 24 años,20,2.1255994565603094
2017,Oaxaca,Hombres,De 15 a 24 años,20,3.9340741974392697
2016,Oaxaca,Hombres,De 15 a 24 años,20,3.41095409703733
2015,Oaxaca,Hombres,De 15 a 24 años,20,4.91903536383538
2014,Oaxaca,Hombres,De 15 a 24 años,20,4.1787125599557
2013,Oaxaca,Hombres,De 15 a 24 años,20,4.054749606735819
2012,Oaxaca,Hombres,De 15 a 24 años,20,4.82266681823349
2011,Oaxaca,Hombres,De 15 a 24 años,20,5.27086650099018
2010,Oaxaca,Hombres,De 15 a 24 años,20,3.93693104327675
2009,Oaxaca,Hombres,De 15 a 24 años,20,3.0798313318600994
2008,Oaxaca,Hombres,De 15 a 24 años,20,4.54059044204794
2007,Oaxaca,Hombres,De 15 a 24 años,20,3.01600894621359
2006,Oaxaca,Hombres,De 15 a 24 años,20,2.61966766659144
2005,Oaxaca,Hombres,De 15 a 24 años,20,2.63503265506144
2004,Oaxaca,Hombres,De 15 a 24 años,20,2.11029541088994
2003,Oaxaca,Hombres,De 15 a 24 años,20,1.32558401375039
2002,Oaxaca,Hombres,De 15 a 24 años,20,1.37448698239387
2001,Oaxaca,Hombres,De 15 a 24 años,20,1.57737906716497
2000,Oaxaca,Hombres,De 15 a 24 años,20,1.63871204314264
1999,Oaxaca,Hombres,De 15 a 24 años,20,
1998,Oaxaca,Hombres,De 15 a 24 años,20,1.23073334254907
1997,Oaxaca,Hombres,De 15 a 24 años,20,
1996,Oaxaca,Hombres,De 15 a 24 años,20,1.4083008630663498
1995,Oaxaca,Hombres,De 15 a 24 años,20,
2020,Oaxaca,Hombres,De 25 a 64 años,20,
2019,Oaxaca,Hombres,De 25 a 64 años,20,1.75018167421097
2018,Oaxaca,Hombres,De 25 a 64 años,20,1.40439584686212
2017,Oaxaca,Hombres,De 25 a 64 años,20,2.0093561245268
2016,Oaxaca,Hombres,De 25 a 64 años,20,1.87557234859619
2015,Oaxaca,Hombres,De 25 a 64 años,20,2.78910380849867
2014,Oaxaca,Hombres,De 25 a 64 años,20,3.2551382552071604
2013,Oaxaca,Hombres,De 25 a 64 años,20,2.9789615394379605
2012,Oaxaca,Hombres,De 25 a 64 años,20,2.44689886504947
2011,Oaxaca,Hombres,De 25 a 64 años,20,2.65718396001454
2010,Oaxaca,Hombres,De 25 a 64 años,20,2.3929801486014
2009,Oaxaca,Hombres,De 25 a 64 años,20,2.3165241221466
2008,Oaxaca,Hombres,De 25 a 64 años,20,1.77387470639568
2007,Oaxaca,Hombres,De 25 a 64 años,20,1.51364803351762
2006,Oaxaca,Hombres,De 25 a 64 años,20,1.98583796742692
2005,Oaxaca,Hombres,De 25 a 64 años,20,1.8255091320198495
2004,Oaxaca,Hombres,De 25 a 64 años,20,0.63073534521428
2003,Oaxaca,Hombres,De 25 a 64 años,20,1.0735586983659002
2002,Oaxaca,Hombres,De 25 a 64 años,20,0.51499922197363
2001,Oaxaca,Hombres,De 25 a 64 años,20,0.8456065271764001
2000,Oaxaca,Hombres,De 25 a 64 años,20,1.0603165102484
1999,Oaxaca,Hombres,De 25 a 64 años,20,
1998,Oaxaca,Hombres,De 25 a 64 años,20,1.02587877274943
1997,Oaxaca,Hombres,De 25 a 64 años,20,
1996,Oaxaca,Hombres,De 25 a 64 años,20,0.96987037847855
1995,Oaxaca,Hombres,De 25 a 64 años,20,
2020,Oaxaca,Hombres,De 65 años y más,20,
2019,Oaxaca,Hombres,De 65 años y más,20,0.3449254310266299
2018,Oaxaca,Hombres,De 65 años y más,20,0.44434151280781
2017,Oaxaca,Hombres,De 65 años y más,20,0.5139470754288099
2016,Oaxaca,Hombres,De 65 años y más,20,0.3169164381398999
2015,Oaxaca,Hombres,De 65 años y más,20,1.17081650391124
2014,Oaxaca,Hombres,De 65 años y más,20,1.62185784808416
2013,Oaxaca,Hombres,De 65 años y más,20,1.0832672977678597
2012,Oaxaca,Hombres,De 65 años y más,20,0.42052817059053
2011,Oaxaca,Hombres,De 65 años y más,20,1.24803086320527
2010,Oaxaca,Hombres,De 65 años y más,20,0.12285233689775
2009,Oaxaca,Hombres,De 65 años y más,20,1.0113102255039
2008,Oaxaca,Hombres,De 65 años y más,20,0.97881749409413
2007,Oaxaca,Hombres,De 65 años y más,20,0.82103767797759
2006,Oaxaca,Hombres,De 65 años y más,20,0.32175830024525
2005,Oaxaca,Hombres,De 65 años y más,20,0.4010552354966799
2004,Oaxaca,Hombres,De 65 años y más,20,0.39067924493367
2003,Oaxaca,Hombres,De 65 años y más,20,0.2863022801722499
2002,Oaxaca,Hombres,De 65 años y más,20,0.03666592028661
2001,Oaxaca,Hombres,De 65 años y más,20,0.0115259411553999
2000,Oaxaca,Hombres,De 65 años y más,20,0.1093965224682099
1999,Oaxaca,Hombres,De 65 años y más,20,
1998,Oaxaca,Hombres,De 65 años y más,20,0.0
1997,Oaxaca,Hombres,De 65 años y más,20,
1996,Oaxaca,Hombres,De 65 años y más,20,0.80853165529479
1995,Oaxaca,Hombres,De 65 años y más,20,
2020,Oaxaca,Mujeres,Total,20,
2019,Oaxaca,Mujeres,Total,20,1.6176417624851
2018,Oaxaca,Mujeres,Total,20,1.7665031648908498
2017,Oaxaca,Mujeres,Total,20,2.06511598665842
2016,Oaxaca,Mujeres,Total,20,1.81341773176492
2015,Oaxaca,Mujeres,Total,20,2.7673914326397404
2014,Oaxaca,Mujeres,Total,20,2.3826278897979
2013,Oaxaca,Mujeres,Total,20,2.63227278851139
2012,Oaxaca,Mujeres,Total,20,2.5077876998843
2011,Oaxaca,Mujeres,Total,20,2.63980964637924
2010,Oaxaca,Mujeres,Total,20,2.18418070403205
2009,Oaxaca,Mujeres,Total,20,1.7309165974695098
2008,Oaxaca,Mujeres,Total,20,1.80008859477528
2007,Oaxaca,Mujeres,Total,20,1.7353717732300702
2006,Oaxaca,Mujeres,Total,20,1.6006070310788
2005,Oaxaca,Mujeres,Total,20,1.57858083479202
2004,Oaxaca,Mujeres,Total,20,1.20345738348274
2003,Oaxaca,Mujeres,Total,20,0.88521679209992
2002,Oaxaca,Mujeres,Total,20,0.6458546141467901
2001,Oaxaca,Mujeres,Total,20,1.38795070162246
2000,Oaxaca,Mujeres,Total,20,1.85764893987238
1999,Oaxaca,Mujeres,Total,20,
1998,Oaxaca,Mujeres,Total,20,3.75148913725526
1997,Oaxaca,Mujeres,Total,20,
1996,Oaxaca,Mujeres,Total,20,2.3202479043797406
1995,Oaxaca,Mujeres,Total,20,
2020,Oaxaca,Mujeres,De 15 a 24 años,20,
2019,Oaxaca,Mujeres,De 15 a 24 años,20,3.50643159820552
2018,Oaxaca,Mujeres,De 15 a 24 años,20,4.569647509487381
2017,Oaxaca,Mujeres,De 15 a 24 años,20,4.47136641610075
2016,Oaxaca,Mujeres,De 15 a 24 años,20,5.0910486739310405
2015,Oaxaca,Mujeres,De 15 a 24 años,20,7.115003800925359
2014,Oaxaca,Mujeres,De 15 a 24 años,20,5.63301427652354
2013,Oaxaca,Mujeres,De 15 a 24 años,20,4.72922578767372
2012,Oaxaca,Mujeres,De 15 a 24 años,20,5.44530694925247
2011,Oaxaca,Mujeres,De 15 a 24 años,20,5.08053933403902
2010,Oaxaca,Mujeres,De 15 a 24 años,20,4.588550512563791
2009,Oaxaca,Mujeres,De 15 a 24 años,20,3.8214539908490095
2008,Oaxaca,Mujeres,De 15 a 24 años,20,4.00914242099936
2007,Oaxaca,Mujeres,De 15 a 24 años,20,3.71298971070051
2006,Oaxaca,Mujeres,De 15 a 24 años,20,3.56217603081342
2005,Oaxaca,Mujeres,De 15 a 24 años,20,3.653336452285
2004,Oaxaca,Mujeres,De 15 a 24 años,20,2.93334919579886
2003,Oaxaca,Mujeres,De 15 a 24 años,20,2.4726268925526607
2002,Oaxaca,Mujeres,De 15 a 24 años,20,1.7861995302448597
2001,Oaxaca,Mujeres,De 15 a 24 años,20,4.08992054042233
2000,Oaxaca,Mujeres,De 15 a 24 años,20,2.76914175647519
1999,Oaxaca,Mujeres,De 15 a 24 años,20,
1998,Oaxaca,Mujeres,De 15 a 24 años,20,8.64877682488243
1997,Oaxaca,Mujeres,De 15 a 24 años,20,
1996,Oaxaca,Mujeres,De 15 a 24 años,20,4.36410630260455
1995,Oaxaca,Mujeres,De 15 a 24 años,20,
2020,Oaxaca,Mujeres,De 25 a 64 años,20,
2019,Oaxaca,Mujeres,De 25 a 64 años,20,1.37075319245443
2018,Oaxaca,Mujeres,De 25 a 64 años,20,1.35516926079937
2017,Oaxaca,Mujeres,De 25 a 64 años,20,1.7797721807535398
2016,Oaxaca,Mujeres,De 25 a 64 años,20,1.26143031529617
2015,Oaxaca,Mujeres,De 25 a 64 años,20,2.08803697028171
2014,Oaxaca,Mujeres,De 25 a 64 años,20,1.93091615444391
2013,Oaxaca,Mujeres,De 25 a 64 años,20,2.37336220540026
2012,Oaxaca,Mujeres,De 25 a 64 años,20,1.9417286273254
2011,Oaxaca,Mujeres,De 25 a 64 años,20,2.20484828013984
2010,Oaxaca,Mujeres,De 25 a 64 años,20,1.74529473122812
2009,Oaxaca,Mujeres,De 25 a 64 años,20,1.32578829372495
2008,Oaxaca,Mujeres,De 25 a 64 años,20,1.33544357844642
2007,Oaxaca,Mujeres,De 25 a 64 años,20,1.31298313932526
2006,Oaxaca,Mujeres,De 25 a 64 años,20,1.2098801201165197
2005,Oaxaca,Mujeres,De 25 a 64 años,20,1.11828563270425
2004,Oaxaca,Mujeres,De 25 a 64 años,20,0.8671487811240101
