Year,Entidad federativa,Sexo,GeoCode,Value
2017,Sonora,Mujeres,26,59.719315308306
2016,Sonora,Mujeres,26,59.77604830748253
2022,Tabasco,Total,27,54.043530949999926
2021,Tabasco,Total,27,60.9386616900001
2020,Tabasco,Total,27,59.33466929502623
2019,Tabasco,Total,27,55.53048579977413
2018,Tabasco,Total,27,55.03172204651861
2017,Tabasco,Total,27,54.94480323775068
2016,Tabasco,Total,27,52.146205095045566
2022,Tabasco,Hombres,27,55.02397454000012
2021,Tabasco,Hombres,27,61.807431270000045
2020,Tabasco,Hombres,27,65.26404494382035
2019,Tabasco,Hombres,27,58.26353803401064
2018,Tabasco,Hombres,27,55.57214808378924
2017,Tabasco,Hombres,27,56.766097978393255
2016,Tabasco,Hombres,27,53.61910281814498
2022,Tabasco,Mujeres,27,52.96801733000006
2021,Tabasco,Mujeres,27,60.06536033999989
2020,Tabasco,Mujeres,27,53.75853251336679
2019,Tabasco,Mujeres,27,52.73610219434703
2018,Tabasco,Mujeres,27,54.46660207474911
2017,Tabasco,Mujeres,27,53.00907340433856
2016,Tabasco,Mujeres,27,50.48483873507219
2022,Tamaulipas,Total,28,66.69032308999994
2021,Tamaulipas,Total,28,71.54489006000018
2020,Tamaulipas,Total,28,58.478909453330736
2019,Tamaulipas,Total,28,56.102768506874575
2018,Tamaulipas,Total,28,60.89162828548977
2017,Tamaulipas,Total,28,57.40600458873087
2016,Tamaulipas,Total,28,56.64192372208888
2022,Tamaulipas,Hombres,28,67.30133846999985
2021,Tamaulipas,Hombres,28,74.37548122000022
2020,Tamaulipas,Hombres,28,54.66822515066382
2019,Tamaulipas,Hombres,28,54.77656835784184
2018,Tamaulipas,Hombres,28,60.86920370111692
2017,Tamaulipas,Hombres,28,56.46187290969913
2016,Tamaulipas,Hombres,28,53.09797130594261
2022,Tamaulipas,Mujeres,28,65.96157600999982
2021,Tamaulipas,Mujeres,28,68.46987988
2020,Tamaulipas,Mujeres,28,62.55137676292815
2019,Tamaulipas,Mujeres,28,57.5892651143904
2018,Tamaulipas,Mujeres,28,60.91630884791519
2017,Tamaulipas,Mujeres,28,58.52854512702839
2016,Tamaulipas,Mujeres,28,60.79275939152734
2022,Tlaxcala,Total,29,63.095948139999805
2021,Tlaxcala,Total,29,58.27098234999995
2020,Tlaxcala,Total,29,65.03381164440066
2019,Tlaxcala,Total,29,59.09379334214484
2018,Tlaxcala,Total,29,58.645564980490185
2017,Tlaxcala,Total,29,60.86516725206997
2016,Tlaxcala,Total,29,53.14884231079843
2022,Tlaxcala,Hombres,29,60.0514662799999
2021,Tlaxcala,Hombres,29,55.14956396999991
2020,Tlaxcala,Hombres,29,67.73273550236259
2019,Tlaxcala,Hombres,29,61.82146962213416
2018,Tlaxcala,Hombres,29,57.62663245295612
2017,Tlaxcala,Hombres,29,58.978069208135565
2016,Tlaxcala,Hombres,29,52.61312977099253
2022,Tlaxcala,Mujeres,29,66.77145300000011
2021,Tlaxcala,Mujeres,29,61.742661270000085
2020,Tlaxcala,Mujeres,29,62.4988338775238
2019,Tlaxcala,Mujeres,29,56.120994202929005
2018,Tlaxcala,Mujeres,29,59.65813383365907
2017,Tlaxcala,Mujeres,29,62.905157876373785
2016,Tlaxcala,Mujeres,29,53.67063610083376
2022,Veracruz de Ignacio de la Llave,Total,30,61.0949113999998
2021,Veracruz de Ignacio de la Llave,Total,30,59.931496459999885
2020,Veracruz de Ignacio de la Llave,Total,30,52.723097018674686
2019,Veracruz de Ignacio de la Llave,Total,30,57.59326636218039
2018,Veracruz de Ignacio de la Llave,Total,30,52.11020446926157
2017,Veracruz de Ignacio de la Llave,Total,30,47.95583434017688
2016,Veracruz de Ignacio de la Llave,Total,30,45.66964616115538
2022,Veracruz de Ignacio de la Llave,Hombres,30,60.02776337999988
2021,Veracruz de Ignacio de la Llave,Hombres,30,63.19384535999985
2020,Veracruz de Ignacio de la Llave,Hombres,30,54.389722860416704
2019,Veracruz de Ignacio de la Llave,Hombres,30,54.35545570603672
2018,Veracruz de Ignacio de la Llave,Hombres,30,47.01719174620387
2017,Veracruz de Ignacio de la Llave,Hombres,30,49.20863210622034
2016,Veracruz de Ignacio de la Llave,Hombres,30,47.0319618605778
2022,Veracruz de Ignacio de la Llave,Mujeres,30,62.33575905999992
2021,Veracruz de Ignacio de la Llave,Mujeres,30,56.33490933000009
2020,Veracruz de Ignacio de la Llave,Mujeres,30,51.06602239677551
2019,Veracruz de Ignacio de la Llave,Mujeres,30,61.1615558509639
2018,Veracruz de Ignacio de la Llave,Mujeres,30,58.963541810411
2017,Veracruz de Ignacio de la Llave,Mujeres,30,46.539256518959455
2016,Veracruz de Ignacio de la Llave,Mujeres,30,44.26351991402952
2022,Yucatán,Total,31,71.21456218999994
2021,Yucatán,Total,31,73.85986623999999
2020,Yucatán,Total,31,72.52693483447649
2019,Yucatán,Total,31,70.66518946061119
2018,Yucatán,Total,31,70.67651123307138
2017,Yucatán,Total,31,68.76907408505416
2016,Yucatán,Total,31,67.44811162563819
2022,Yucatán,Hombres,31,73.55968947000007
2021,Yucatán,Hombres,31,76.06817364000013
2020,Yucatán,Hombres,31,71.59189670156856
2019,Yucatán,Hombres,31,71.60059193588695
2018,Yucatán,Hombres,31,71.6931788839047
2017,Yucatán,Hombres,31,70.68238572912293
2016,Yucatán,Hombres,31,68.28252384473556
2022,Yucatán,Mujeres,31,68.41746652999991
2021,Yucatán,Mujeres,31,71.3188007199999
2020,Yucatán,Mujeres,31,73.29319993216893
2019,Yucatán,Mujeres,31,69.61503886025095
2018,Yucatán,Mujeres,31,69.54828219284899
2017,Yucatán,Mujeres,31,66.56213971060426
2016,Yucatán,Mujeres,31,66.45719938790086
2022,Zacatecas,Total,32,64.57150481000006
2021,Zacatecas,Total,32,72.2891916600001
2020,Zacatecas,Total,32,66.24359471213866
2019,Zacatecas,Total,32,68.4191320945376
2018,Zacatecas,Total,32,71.89453793390754
2017,Zacatecas,Total,32,67.94560071343318
2016,Zacatecas,Total,32,60.51824798059255
2022,Zacatecas,Hombres,32,63.94765674999984
2021,Zacatecas,Hombres,32,69.99515856000008
2020,Zacatecas,Hombres,32,65.29727838938179
2019,Zacatecas,Hombres,32,66.91027475132252
2018,Zacatecas,Hombres,32,72.93356914454243
2017,Zacatecas,Hombres,32,67.13408188071384
2016,Zacatecas,Hombres,32,60.63067673020329
2022,Zacatecas,Mujeres,32,65.26091759999984
2021,Zacatecas,Mujeres,32,75.0483311199999
2020,Zacatecas,Mujeres,32,67.41887603026521
2019,Zacatecas,Mujeres,32,70.32053755993905
2018,Zacatecas,Mujeres,32,70.41640233000743
2017,Zacatecas,Mujeres,32,68.99200134511919
2016,Zacatecas,Mujeres,32,60.35279610681774
