Year,Entidad federativa,Sexo,GeoCode,Value
1990,Morelos,Mujeres,17,96.91535837686088
2021,Nayarit,Total,18,98.97487630302189
2020,Nayarit,Total,18,98.94378427564337
2019,Nayarit,Total,18,98.91608774954886
2018,Nayarit,Total,18,98.92637354489491
2017,Nayarit,Total,18,98.93648840139818
2016,Nayarit,Total,18,98.9469280944018
2015,Nayarit,Total,18,98.95720234906923
2014,Nayarit,Total,18,98.9677987686355
2013,Nayarit,Total,18,98.87207181600704
2012,Nayarit,Total,18,98.77894797256572
2011,Nayarit,Total,18,98.6868315701939
2010,Nayarit,Total,18,98.59547119122678
2009,Nayarit,Total,18,98.50357096738966
2008,Nayarit,Total,18,98.3514082144998
2007,Nayarit,Total,18,98.19926283786612
2006,Nayarit,Total,18,98.04719327301476
2005,Nayarit,Total,18,97.8954869100266
2004,Nayarit,Total,18,97.74244798348997
2003,Nayarit,Total,18,97.5611223870146
2002,Nayarit,Total,18,97.3784541009723
2001,Nayarit,Total,18,97.19585968820851
2000,Nayarit,Total,18,97.01263078726744
1999,Nayarit,Total,18,96.82734047071422
1998,Nayarit,Total,18,96.77177300536226
1997,Nayarit,Total,18,96.71823186369816
1996,Nayarit,Total,18,96.66419329155708
1995,Nayarit,Total,18,96.6118243607725
1994,Nayarit,Total,18,96.5608451239714
1993,Nayarit,Total,18,96.5102385337194
1992,Nayarit,Total,18,96.46033873522587
1991,Nayarit,Total,18,96.40980440591932
1990,Nayarit,Total,18,96.35968316289278
2021,Nayarit,Hombres,18,98.88379833765369
2020,Nayarit,Hombres,18,98.84863774948631
2019,Nayarit,Hombres,18,98.81919844412016
2018,Nayarit,Hombres,18,98.8319988969974
2017,Nayarit,Hombres,18,98.84363117406124
2016,Nayarit,Hombres,18,98.8570541492427
2015,Nayarit,Hombres,18,98.86929470571827
2014,Nayarit,Hombres,18,98.8823130097238
2013,Nayarit,Hombres,18,98.77068206718526
2012,Nayarit,Hombres,18,98.66232046067296
2011,Nayarit,Hombres,18,98.55428337568632
2010,Nayarit,Hombres,18,98.44716588411816
2009,Nayarit,Hombres,18,98.33859902953724
2008,Nayarit,Hombres,18,98.16943595555664
2007,Nayarit,Hombres,18,98.00064596117966
2006,Nayarit,Hombres,18,97.83148255129758
2005,Nayarit,Hombres,18,97.66238322880596
2004,Nayarit,Hombres,18,97.49262536873172
2003,Nayarit,Hombres,18,97.2940462395853
2002,Nayarit,Hombres,18,97.0940872439302
2001,Nayarit,Hombres,18,96.894195288898
2000,Nayarit,Hombres,18,96.69255909742112
1999,Nayarit,Hombres,18,96.4884491394023
1998,Nayarit,Hombres,18,96.4414384545676
1997,Nayarit,Hombres,18,96.39580387385296
1996,Nayarit,Hombres,18,96.35046027289916
1995,Nayarit,Hombres,18,96.30599437351208
1994,Nayarit,Hombres,18,96.26349023486348
1993,Nayarit,Hombres,18,96.22156324203632
1992,Nayarit,Hombres,18,96.17989674800324
1991,Nayarit,Hombres,18,96.1359019577206
1990,Nayarit,Hombres,18,96.09318346628
2021,Nayarit,Mujeres,18,99.06677346818648
2020,Nayarit,Mujeres,18,99.0397845657899
2019,Nayarit,Mujeres,18,99.0138462000541
2018,Nayarit,Mujeres,18,99.02146621279644
2017,Nayarit,Mujeres,18,99.02993811674196
2016,Nayarit,Mujeres,18,99.03728919364416
2015,Nayarit,Mujeres,18,99.04548223939324
2014,Nayarit,Mujeres,18,99.05353700986764
2013,Nayarit,Mujeres,18,98.97768707746172
2012,Nayarit,Mujeres,18,98.89992107493951
2011,Nayarit,Mujeres,18,98.82369127055075
2010,Nayarit,Mujeres,18,98.74761639917398
2009,Nayarit,Mujeres,18,98.67161261216098
2008,Nayarit,Mujeres,18,98.53499673309364
2007,Nayarit,Mujeres,18,98.39761932013258
2006,Nayarit,Mujeres,18,98.26099865333406
2005,Nayarit,Mujeres,18,98.12497976014434
2004,Nayarit,Mujeres,18,97.98832208512552
2003,Nayarit,Mujeres,18,97.82368129841404
2002,Nayarit,Mujeres,18,97.657534097465
2001,Nayarit,Mujeres,18,97.49116067920892
2000,Nayarit,Mujeres,18,97.3252153382013
1999,Nayarit,Mujeres,18,97.15881813817458
1998,Nayarit,Mujeres,18,97.09635034911118
1997,Nayarit,Mujeres,18,97.03648403012218
1996,Nayarit,Mujeres,18,96.9751215882498
1995,Nayarit,Mujeres,18,96.91587779690218
1994,Nayarit,Mujeres,18,96.85789976548232
1993,Nayarit,Mujeres,18,96.79994728808182
1992,Nayarit,Mujeres,18,96.74312028653416
1991,Nayarit,Mujeres,18,96.68699875748328
1990,Nayarit,Mujeres,18,96.63010485651223
2021,Nuevo León,Total,19,99.68323851055406
2020,Nuevo León,Total,19,99.67626463872152
2019,Nuevo León,Total,19,99.66966722375086
2018,Nuevo León,Total,19,99.67430865084316
2017,Nuevo León,Total,19,99.67897696842692
2016,Nuevo León,Total,19,99.68378162318244
2015,Nuevo León,Total,19,99.68861807347152
2014,Nuevo León,Total,19,99.69337764416062
2013,Nuevo León,Total,19,99.66437982122385
2012,Nuevo León,Total,19,99.63625559347034
2011,Nuevo León,Total,19,99.6083902924855
2010,Nuevo León,Total,19,99.58080873870628
2009,Nuevo León,Total,19,99.55321954225607
2008,Nuevo León,Total,19,99.50967741935482
2007,Nuevo León,Total,19,99.46624996923993
2006,Nuevo León,Total,19,99.42257545321822
2005,Nuevo León,Total,19,99.37891572352466
2004,Nuevo León,Total,19,99.33539030691522
2003,Nuevo León,Total,19,99.2708116885618
2002,Nuevo León,Total,19,99.20594557310748
2001,Nuevo León,Total,19,99.14102375039324
2000,Nuevo León,Total,19,99.0762042736236
1999,Nuevo León,Total,19,99.01070289875128
1998,Nuevo León,Total,19,98.98332682294254
1997,Nuevo León,Total,19,98.9560551562698
1996,Nuevo León,Total,19,98.92899387263436
1995,Nuevo León,Total,19,98.9023938543543
1994,Nuevo León,Total,19,98.87570409412382
