Year,Entidad federativa,Sexo,Grupo de edad,GeoCode,Value
2017,Aguascalientes,Hombres,De 25 a 64 años,1,17.8373364640561
2016,Aguascalientes,Hombres,De 25 a 64 años,1,9.99673440009597
2015,Aguascalientes,Hombres,De 25 a 64 años,1,8.23254186590561
2014,Aguascalientes,Hombres,De 25 a 64 años,1,9.1970611852182
2013,Aguascalientes,Hombres,De 25 a 64 años,1,7.30062894918397
2012,Aguascalientes,Hombres,De 25 a 64 años,1,7.91347929306252
2011,Aguascalientes,Hombres,De 25 a 64 años,1,17.9060090230715
2010,Aguascalientes,Hombres,De 25 a 64 años,1,19.6614222832128
2021,Aguascalientes,Hombres,De 65 años y más,1,11.43562885
2020,Aguascalientes,Hombres,De 65 años y más,1,4.495695372
2019,Aguascalientes,Hombres,De 65 años y más,1,5.02689388227015
2018,Aguascalientes,Hombres,De 65 años y más,1,5.2656521510189
2017,Aguascalientes,Hombres,De 65 años y más,1,5.51191952597492
2016,Aguascalientes,Hombres,De 65 años y más,1,2.88234276820199
2015,Aguascalientes,Hombres,De 65 años y más,1,3.00444658093979
2014,Aguascalientes,Hombres,De 65 años y más,1,9.37705122995655
2013,Aguascalientes,Hombres,De 65 años y más,1,9.76276481499561
2012,Aguascalientes,Hombres,De 65 años y más,1,6.77598590594932
2011,Aguascalientes,Hombres,De 65 años y más,1,0.0
2010,Aguascalientes,Hombres,De 65 años y más,1,0.0
2021,Aguascalientes,Mujeres,Total,1,1.762625824
2020,Aguascalientes,Mujeres,Total,1,0.955927639
2019,Aguascalientes,Mujeres,Total,1,1.53140849207775
2018,Aguascalientes,Mujeres,Total,1,1.27047404209786
2017,Aguascalientes,Mujeres,Total,1,1.14558199145109
2016,Aguascalientes,Mujeres,Total,1,0.5813294423016
2015,Aguascalientes,Mujeres,Total,1,1.03434620454048
2014,Aguascalientes,Mujeres,Total,1,0.602142120594013
2013,Aguascalientes,Mujeres,Total,1,1.38138930927465
2012,Aguascalientes,Mujeres,Total,1,1.8790664171684
2011,Aguascalientes,Mujeres,Total,1,2.07810476845117
2010,Aguascalientes,Mujeres,Total,1,1.62967308757863
2021,Aguascalientes,Mujeres,De 0 a 14 años,1,0.0
2020,Aguascalientes,Mujeres,De 0 a 14 años,1,0.523974451
2019,Aguascalientes,Mujeres,De 0 a 14 años,1,0.0
2018,Aguascalientes,Mujeres,De 0 a 14 años,1,1.04550016728003
2017,Aguascalientes,Mujeres,De 0 a 14 años,1,1.04199228925706
2016,Aguascalientes,Mujeres,De 0 a 14 años,1,0.0
2015,Aguascalientes,Mujeres,De 0 a 14 años,1,1.04024175218321
2014,Aguascalientes,Mujeres,De 0 a 14 años,1,0.522944175709243
2013,Aguascalientes,Mujeres,De 0 a 14 años,1,1.05214980508925
2012,Aguascalientes,Mujeres,De 0 a 14 años,1,0.0
2011,Aguascalientes,Mujeres,De 0 a 14 años,1,0.532773565906754
2010,Aguascalientes,Mujeres,De 0 a 14 años,1,0.0
2021,Aguascalientes,Mujeres,De 15 a 24 años,1,1.535013662
2020,Aguascalientes,Mujeres,De 15 a 24 años,1,1.542531448
2019,Aguascalientes,Mujeres,De 15 a 24 años,1,2.32270052647879
2018,Aguascalientes,Mujeres,De 15 a 24 años,1,3.11359160575703
2017,Aguascalientes,Mujeres,De 15 a 24 años,1,1.56624430278635
2016,Aguascalientes,Mujeres,De 15 a 24 años,1,0.0
2015,Aguascalientes,Mujeres,De 15 a 24 años,1,0.796533486267763
2014,Aguascalientes,Mujeres,De 15 a 24 años,1,0.0
2013,Aguascalientes,Mujeres,De 15 a 24 años,1,0.819088027390304
2012,Aguascalientes,Mujeres,De 15 a 24 años,1,2.49694124697246
2011,Aguascalientes,Mujeres,De 15 a 24 años,1,1.69444138503639
2010,Aguascalientes,Mujeres,De 15 a 24 años,1,6.02783135850096
2021,Aguascalientes,Mujeres,De 25 a 64 años,1,3.007025505
2020,Aguascalientes,Mujeres,De 25 a 64 años,1,0.836502749
2019,Aguascalientes,Mujeres,De 25 a 64 años,1,2.28207600454133
2018,Aguascalientes,Mujeres,De 25 a 64 años,1,0.875475310137129
2017,Aguascalientes,Mujeres,De 25 a 64 años,1,0.896424164009765
2016,Aguascalientes,Mujeres,De 25 a 64 años,1,1.22496853362079
2015,Aguascalientes,Mujeres,De 25 a 64 años,1,0.628296593690017
