Year,Entidad federativa,Municipio,"Edades de 15 a 24 años","Sexo",GeoCode,Value
2020,"Sonora","Ciudad Obregón","15-19 años","Hombres",260180001,
2019,"Sonora","Ciudad Obregón","15-19 años","Hombres",260180001,
2018,"Sonora","Ciudad Obregón","15-19 años","Hombres",260180001,
2017,"Sonora","Ciudad Obregón","15-19 años","Hombres",260180001,
2022,"Sonora","Ciudad Obregón","15-19 años","Mujeres",260180001,
2021,"Sonora","Ciudad Obregón","15-19 años","Mujeres",260180001,
2020,"Sonora","Ciudad Obregón","15-19 años","Mujeres",260180001,
2019,"Sonora","Ciudad Obregón","15-19 años","Mujeres",260180001,
2018,"Sonora","Ciudad Obregón","15-19 años","Mujeres",260180001,
2017,"Sonora","Ciudad Obregón","15-19 años","Mujeres",260180001,
2022,"Sonora","Ciudad Obregón","20-24 años","Total",260180001,
2021,"Sonora","Ciudad Obregón","20-24 años","Total",260180001,
2020,"Sonora","Ciudad Obregón","20-24 años","Total",260180001,
2019,"Sonora","Ciudad Obregón","20-24 años","Total",260180001,
2018,"Sonora","Ciudad Obregón","20-24 años","Total",260180001,
2017,"Sonora","Ciudad Obregón","20-24 años","Total",260180001,
2022,"Sonora","Ciudad Obregón","20-24 años","Hombres",260180001,
2021,"Sonora","Ciudad Obregón","20-24 años","Hombres",260180001,
2020,"Sonora","Ciudad Obregón","20-24 años","Hombres",260180001,
2019,"Sonora","Ciudad Obregón","20-24 años","Hombres",260180001,
2018,"Sonora","Ciudad Obregón","20-24 años","Hombres",260180001,
2017,"Sonora","Ciudad Obregón","20-24 años","Hombres",260180001,
2022,"Sonora","Ciudad Obregón","20-24 años","Mujeres",260180001,
2021,"Sonora","Ciudad Obregón","20-24 años","Mujeres",260180001,
2020,"Sonora","Ciudad Obregón","20-24 años","Mujeres",260180001,
2019,"Sonora","Ciudad Obregón","20-24 años","Mujeres",260180001,
2018,"Sonora","Ciudad Obregón","20-24 años","Mujeres",260180001,
2017,"Sonora","Ciudad Obregón","20-24 años","Mujeres",260180001,
2022,"Sonora","Hermosillo","15-24 años","Total",260300001,4.442163315
2021,"Sonora","Hermosillo","15-24 años","Total",260300001,6.098421032
2020,"Sonora","Hermosillo","15-24 años","Total",260300001,5.736198718
2019,"Sonora","Hermosillo","15-24 años","Total",260300001,5.27553107
2018,"Sonora","Hermosillo","15-24 años","Total",260300001,5.918206842
2017,"Sonora","Hermosillo","15-24 años","Total",260300001,5.7855127
2022,"Sonora","Hermosillo","15-24 años","Hombres",260300001,3.967245332
2021,"Sonora","Hermosillo","15-24 años","Hombres",260300001,5.826034351
2020,"Sonora","Hermosillo","15-24 años","Hombres",260300001,6.213135068
2019,"Sonora","Hermosillo","15-24 años","Hombres",260300001,4.612370058
2018,"Sonora","Hermosillo","15-24 años","Hombres",260300001,5.411794938
2017,"Sonora","Hermosillo","15-24 años","Hombres",260300001,4.652750055
2022,"Sonora","Hermosillo","15-24 años","Mujeres",260300001,4.940597327
2021,"Sonora","Hermosillo","15-24 años","Mujeres",260300001,6.367055772
2020,"Sonora","Hermosillo","15-24 años","Mujeres",260300001,5.207173779
2019,"Sonora","Hermosillo","15-24 años","Mujeres",260300001,5.972040658
2018,"Sonora","Hermosillo","15-24 años","Mujeres",260300001,6.44548495
2017,"Sonora","Hermosillo","15-24 años","Mujeres",260300001,6.95173694
2022,"Sonora","Hermosillo","15-19 años","Total",260300001,3.468295361
2021,"Sonora","Hermosillo","15-19 años","Total",260300001,4.453180383
2020,"Sonora","Hermosillo","15-19 años","Total",260300001,3.277181443
2019,"Sonora","Hermosillo","15-19 años","Total",260300001,3.067981991
2018,"Sonora","Hermosillo","15-19 años","Total",260300001,4.541908642
2017,"Sonora","Hermosillo","15-19 años","Total",260300001,4.164376717
2022,"Sonora","Hermosillo","15-19 años","Hombres",260300001,3.863720856
2021,"Sonora","Hermosillo","15-19 años","Hombres",260300001,4.28617467
2020,"Sonora","Hermosillo","15-19 años","Hombres",260300001,3.367740331
2019,"Sonora","Hermosillo","15-19 años","Hombres",260300001,2.711864407
2018,"Sonora","Hermosillo","15-19 años","Hombres",260300001,4.90454794
2017,"Sonora","Hermosillo","15-19 años","Hombres",260300001,3.788111376
2022,"Sonora","Hermosillo","15-19 años","Mujeres",260300001,3.048122266
2021,"Sonora","Hermosillo","15-19 años","Mujeres",260300001,4.607187113
2020,"Sonora","Hermosillo","15-19 años","Mujeres",260300001,3.176060712
2019,"Sonora","Hermosillo","15-19 años","Mujeres",260300001,3.446236144
2018,"Sonora","Hermosillo","15-19 años","Mujeres",260300001,4.147822716
2017,"Sonora","Hermosillo","15-19 años","Mujeres",260300001,4.589442426
2022,"Sonora","Hermosillo","20-24 años","Total",260300001,5.373408584
2021,"Sonora","Hermosillo","20-24 años","Total",260300001,7.787910473
2020,"Sonora","Hermosillo","20-24 años","Total",260300001,8.227408078
2019,"Sonora","Hermosillo","20-24 años","Total",260300001,7.689162669
2018,"Sonora","Hermosillo","20-24 años","Total",260300001,7.46567904
2017,"Sonora","Hermosillo","20-24 años","Total",260300001,7.563140306
2022,"Sonora","Hermosillo","20-24 años","Hombres",260300001,4.067963174
2021,"Sonora","Hermosillo","20-24 años","Hombres",260300001,7.306324416
2020,"Sonora","Hermosillo","20-24 años","Hombres",260300001,9.038152858
2019,"Sonora","Hermosillo","20-24 años","Hombres",260300001,6.717078272
2018,"Sonora","Hermosillo","20-24 años","Hombres",260300001,6.008331702
2017,"Sonora","Hermosillo","20-24 años","Hombres",260300001,5.689767481
2022,"Sonora","Hermosillo","20-24 años","Mujeres",260300001,6.718725015
2021,"Sonora","Hermosillo","20-24 años","Mujeres",260300001,8.299093902
2020,"Sonora","Hermosillo","20-24 años","Mujeres",260300001,7.311545134
2019,"Sonora","Hermosillo","20-24 años","Mujeres",260300001,8.693844747
2018,"Sonora","Hermosillo","20-24 años","Mujeres",260300001,8.914158924
2017,"Sonora","Hermosillo","20-24 años","Mujeres",260300001,9.317560937
2022,"Tabasco",,"15-24 años","Total",27,9.254448372
2021,"Tabasco",,"15-24 años","Total",27,8.943273014
2020,"Tabasco",,"15-24 años","Total",27,10.35876495
2019,"Tabasco",,"15-24 años","Total",27,10.27243132
2018,"Tabasco",,"15-24 años","Total",27,10.37358565
2017,"Tabasco",,"15-24 años","Total",27,10.4391071
2022,"Tabasco",,"15-24 años","Hombres",27,6.539901756
2021,"Tabasco",,"15-24 años","Hombres",27,6.808038053
2020,"Tabasco",,"15-24 años","Hombres",27,7.747317611
2019,"Tabasco",,"15-24 años","Hombres",27,5.779420764
2018,"Tabasco",,"15-24 años","Hombres",27,7.124423552
2017,"Tabasco",,"15-24 años","Hombres",27,7.519672979
2022,"Tabasco",,"15-24 años","Mujeres",27,11.8890376
2021,"Tabasco",,"15-24 años","Mujeres",27,11.03954895
2020,"Tabasco",,"15-24 años","Mujeres",27,12.93248323
2019,"Tabasco",,"15-24 años","Mujeres",27,15.00133534
2018,"Tabasco",,"15-24 años","Mujeres",27,13.71267422
2017,"Tabasco",,"15-24 años","Mujeres",27,13.36925349
2022,"Tabasco",,"15-19 años","Total",27,7.110457501
2021,"Tabasco",,"15-19 años","Total",27,5.024096503
2020,"Tabasco",,"15-19 años","Total",27,6.026838482
2019,"Tabasco",,"15-19 años","Total",27,6.818067421
2018,"Tabasco",,"15-19 años","Total",27,5.501931871
2017,"Tabasco",,"15-19 años","Total",27,5.542920785
2022,"Tabasco",,"15-19 años","Hombres",27,5.36984918
2021,"Tabasco",,"15-19 años","Hombres",27,3.945550028
2020,"Tabasco",,"15-19 años","Hombres",27,5.05275053
2019,"Tabasco",,"15-19 años","Hombres",27,4.422431479
2018,"Tabasco",,"15-19 años","Hombres",27,3.291942071
2017,"Tabasco",,"15-19 años","Hombres",27,4.723912924
2022,"Tabasco",,"15-19 años","Mujeres",27,8.792827641
2021,"Tabasco",,"15-19 años","Mujeres",27,6.081905315
2020,"Tabasco",,"15-19 años","Mujeres",27,7.003544454
2019,"Tabasco",,"15-19 años","Mujeres",27,9.552136417
2018,"Tabasco",,"15-19 años","Mujeres",27,7.829979801
2017,"Tabasco",,"15-19 años","Mujeres",27,6.402363005
2022,"Tabasco",,"20-24 años","Total",27,11.76464257
2021,"Tabasco",,"20-24 años","Total",27,13.38037523
2020,"Tabasco",,"20-24 años","Total",27,15.91272459
2019,"Tabasco",,"20-24 años","Total",27,14.62618574
2018,"Tabasco",,"20-24 años","Total",27,15.88593506
2017,"Tabasco",,"20-24 años","Total",27,16.13050621
2022,"Tabasco",,"20-24 años","Hombres",27,7.903944887
2021,"Tabasco",,"20-24 años","Hombres",27,10.04487208
2020,"Tabasco",,"20-24 años","Hombres",27,11.26775903
2019,"Tabasco",,"20-24 años","Hombres",27,7.650428443
2018,"Tabasco",,"20-24 años","Hombres",27,11.57527354
2017,"Tabasco",,"20-24 años","Hombres",27,10.92978408
2022,"Tabasco",,"20-24 años","Mujeres",27,15.53065737
2021,"Tabasco",,"20-24 años","Mujeres",27,16.66044653
2020,"Tabasco",,"20-24 años","Mujeres",27,20.39572043
2019,"Tabasco",,"20-24 años","Mujeres",27,21.25434365
2018,"Tabasco",,"20-24 años","Mujeres",27,20.19471488
2017,"Tabasco",,"20-24 años","Mujeres",27,21.08701888
2022,"Tabasco","Villahermosa","15-24 años","Total",270040001,7.130386542
2021,"Tabasco","Villahermosa","15-24 años","Total",270040001,8.096618672
2020,"Tabasco","Villahermosa","15-24 años","Total",270040001,7.859863389
2019,"Tabasco","Villahermosa","15-24 años","Total",270040001,7.453315902
2018,"Tabasco","Villahermosa","15-24 años","Total",270040001,7.579047807
2017,"Tabasco","Villahermosa","15-24 años","Total",270040001,8.718021113
2022,"Tabasco","Villahermosa","15-24 años","Hombres",270040001,5.987823644
2021,"Tabasco","Villahermosa","15-24 años","Hombres",270040001,6.232564469
2020,"Tabasco","Villahermosa","15-24 años","Hombres",270040001,6.974372471
2019,"Tabasco","Villahermosa","15-24 años","Hombres",270040001,5.761534645
2018,"Tabasco","Villahermosa","15-24 años","Hombres",270040001,5.263863294
2017,"Tabasco","Villahermosa","15-24 años","Hombres",270040001,7.515586035
2022,"Tabasco","Villahermosa","15-24 años","Mujeres",270040001,8.218392635
2021,"Tabasco","Villahermosa","15-24 años","Mujeres",270040001,9.808455457
2020,"Tabasco","Villahermosa","15-24 años","Mujeres",270040001,8.672037657
2019,"Tabasco","Villahermosa","15-24 años","Mujeres",270040001,9.065405831
2018,"Tabasco","Villahermosa","15-24 años","Mujeres",270040001,9.812223264
2017,"Tabasco","Villahermosa","15-24 años","Mujeres",270040001,9.939064819
2022,"Tabasco","Villahermosa","15-19 años","Total",270040001,4.629042486
2021,"Tabasco","Villahermosa","15-19 años","Total",270040001,4.677126342
2020,"Tabasco","Villahermosa","15-19 años","Total",270040001,5.396723418
2019,"Tabasco","Villahermosa","15-19 años","Total",270040001,4.183104561
2018,"Tabasco","Villahermosa","15-19 años","Total",270040001,4.948502831
2017,"Tabasco","Villahermosa","15-19 años","Total",270040001,5.000658415
2022,"Tabasco","Villahermosa","15-19 años","Hombres",270040001,4.468450773
2021,"Tabasco","Villahermosa","15-19 años","Hombres",270040001,4.023182155
2020,"Tabasco","Villahermosa","15-19 años","Hombres",270040001,4.678571429
2019,"Tabasco","Villahermosa","15-19 años","Hombres",270040001,3.373415665
2018,"Tabasco","Villahermosa","15-19 años","Hombres",270040001,3.992330343
2017,"Tabasco","Villahermosa","15-19 años","Hombres",270040001,5.16790801
2022,"Tabasco","Villahermosa","15-19 años","Mujeres",270040001,4.784546805
2021,"Tabasco","Villahermosa","15-19 años","Mujeres",270040001,5.305434994
2020,"Tabasco","Villahermosa","15-19 años","Mujeres",270040001,5.977467749
2019,"Tabasco","Villahermosa","15-19 años","Mujeres",270040001,4.99803742
2018,"Tabasco","Villahermosa","15-19 años","Mujeres",270040001,5.897139751
2017,"Tabasco","Villahermosa","15-19 años","Mujeres",270040001,4.830789648
2022,"Tabasco","Villahermosa","20-24 años","Total",270040001,10.07099752
2021,"Tabasco","Villahermosa","20-24 años","Total",270040001,11.42636805
2020,"Tabasco","Villahermosa","20-24 años","Total",270040001,10.2261857
2019,"Tabasco","Villahermosa","20-24 años","Total",270040001,10.65903861
2018,"Tabasco","Villahermosa","20-24 años","Total",270040001,10.03051106
2017,"Tabasco","Villahermosa","20-24 años","Total",270040001,12.1011475
2022,"Tabasco","Villahermosa","20-24 años","Hombres",270040001,7.807675342
2021,"Tabasco","Villahermosa","20-24 años","Hombres",270040001,8.491927173
2020,"Tabasco","Villahermosa","20-24 años","Hombres",270040001,8.928462524
2019,"Tabasco","Villahermosa","20-24 años","Hombres",270040001,8.236244865
2018,"Tabasco","Villahermosa","20-24 años","Hombres",270040001,6.482088965
2017,"Tabasco","Villahermosa","20-24 años","Hombres",270040001,9.651266766
2022,"Tabasco","Villahermosa","20-24 años","Mujeres",270040001,12.18423943
2021,"Tabasco","Villahermosa","20-24 años","Mujeres",270040001,14.00458771
2020,"Tabasco","Villahermosa","20-24 años","Mujeres",270040001,11.55527795
2019,"Tabasco","Villahermosa","20-24 años","Mujeres",270040001,12.84749681
2018,"Tabasco","Villahermosa","20-24 años","Mujeres",270040001,13.36456664
2017,"Tabasco","Villahermosa","20-24 años","Mujeres",270040001,14.57567909
2022,"Tamaulipas",,"15-24 años","Total",28,7.349628171
2021,"Tamaulipas",,"15-24 años","Total",28,8.092483658
2020,"Tamaulipas",,"15-24 años","Total",28,7.472287664
2019,"Tamaulipas",,"15-24 años","Total",28,7.94499296
2018,"Tamaulipas",,"15-24 años","Total",28,8.534582396
2017,"Tamaulipas",,"15-24 años","Total",28,7.430158537
2022,"Tamaulipas",,"15-24 años","Hombres",28,5.689389226
2021,"Tamaulipas",,"15-24 años","Hombres",28,7.4369626
2020,"Tamaulipas",,"15-24 años","Hombres",28,6.305858129
2019,"Tamaulipas",,"15-24 años","Hombres",28,5.974051472
2018,"Tamaulipas",,"15-24 años","Hombres",28,6.202197512
2017,"Tamaulipas",,"15-24 años","Hombres",28,4.802288255
2022,"Tamaulipas",,"15-24 años","Mujeres",28,9.170757369
2021,"Tamaulipas",,"15-24 años","Mujeres",28,8.783282098
2020,"Tamaulipas",,"15-24 años","Mujeres",28,8.605282497
2019,"Tamaulipas",,"15-24 años","Mujeres",28,10.04102139
2018,"Tamaulipas",,"15-24 años","Mujeres",28,10.98277307
2017,"Tamaulipas",,"15-24 años","Mujeres",28,9.933593505
2022,"Tamaulipas",,"15-19 años","Total",28,5.092092369
2021,"Tamaulipas",,"15-19 años","Total",28,5.420179717
2020,"Tamaulipas",,"15-19 años","Total",28,5.415839572
2019,"Tamaulipas",,"15-19 años","Total",28,6.109272035
2018,"Tamaulipas",,"15-19 años","Total",28,5.709986512
2017,"Tamaulipas",,"15-19 años","Total",28,5.459684255
2022,"Tamaulipas",,"15-19 años","Hombres",28,4.794161744
2021,"Tamaulipas",,"15-19 años","Hombres",28,5.384639217
2020,"Tamaulipas",,"15-19 años","Hombres",28,4.898899312
2019,"Tamaulipas",,"15-19 años","Hombres",28,5.361781841
2018,"Tamaulipas",,"15-19 años","Hombres",28,5.099569916
2017,"Tamaulipas",,"15-19 años","Hombres",28,3.634324587
2022,"Tamaulipas",,"15-19 años","Mujeres",28,5.41763242
2021,"Tamaulipas",,"15-19 años","Mujeres",28,5.456946341
2020,"Tamaulipas",,"15-19 años","Mujeres",28,5.901722852
2019,"Tamaulipas",,"15-19 años","Mujeres",28,6.936073446
2018,"Tamaulipas",,"15-19 años","Mujeres",28,6.393177375
2017,"Tamaulipas",,"15-19 años","Mujeres",28,7.247391386
2022,"Tamaulipas",,"20-24 años","Total",28,9.996501501
2021,"Tamaulipas",,"20-24 años","Total",28,10.97815732
2020,"Tamaulipas",,"20-24 años","Total",28,9.93089633
2019,"Tamaulipas",,"20-24 años","Total",28,10.14433662
2018,"Tamaulipas",,"20-24 años","Total",28,11.73462216
2017,"Tamaulipas",,"20-24 años","Total",28,9.878905451
2022,"Tamaulipas",,"20-24 años","Hombres",28,6.73327907
2021,"Tamaulipas",,"20-24 años","Hombres",28,9.612025375
2020,"Tamaulipas",,"20-24 años","Hombres",28,7.926910892
2019,"Tamaulipas",,"20-24 años","Hombres",28,6.739149638
2018,"Tamaulipas",,"20-24 años","Hombres",28,7.537739773
2017,"Tamaulipas",,"20-24 años","Hombres",28,6.300743915
2022,"Tamaulipas",,"20-24 años","Mujeres",28,13.60071301
2021,"Tamaulipas",,"20-24 años","Mujeres",28,12.4468731
2020,"Tamaulipas",,"20-24 años","Mujeres",28,11.95549278
2019,"Tamaulipas",,"20-24 años","Mujeres",28,13.59882931
2018,"Tamaulipas",,"20-24 años","Mujeres",28,15.83145779
2017,"Tamaulipas",,"20-24 años","Mujeres",28,13.1723325
2022,"Tamaulipas","Heroica Matamoros","15-24 años","Total",280220001,
2021,"Tamaulipas","Heroica Matamoros","15-24 años","Total",280220001,
2020,"Tamaulipas","Heroica Matamoros","15-24 años","Total",280220001,
2019,"Tamaulipas","Heroica Matamoros","15-24 años","Total",280220001,
2018,"Tamaulipas","Heroica Matamoros","15-24 años","Total",280220001,
2017,"Tamaulipas","Heroica Matamoros","15-24 años","Total",280220001,
2022,"Tamaulipas","Heroica Matamoros","15-24 años","Hombres",280220001,
2021,"Tamaulipas","Heroica Matamoros","15-24 años","Hombres",280220001,
2020,"Tamaulipas","Heroica Matamoros","15-24 años","Hombres",280220001,
2019,"Tamaulipas","Heroica Matamoros","15-24 años","Hombres",280220001,
2018,"Tamaulipas","Heroica Matamoros","15-24 años","Hombres",280220001,
2017,"Tamaulipas","Heroica Matamoros","15-24 años","Hombres",280220001,
2022,"Tamaulipas","Heroica Matamoros","15-24 años","Mujeres",280220001,
2021,"Tamaulipas","Heroica Matamoros","15-24 años","Mujeres",280220001,
2020,"Tamaulipas","Heroica Matamoros","15-24 años","Mujeres",280220001,
2019,"Tamaulipas","Heroica Matamoros","15-24 años","Mujeres",280220001,
2018,"Tamaulipas","Heroica Matamoros","15-24 años","Mujeres",280220001,
2017,"Tamaulipas","Heroica Matamoros","15-24 años","Mujeres",280220001,
2022,"Tamaulipas","Heroica Matamoros","15-19 años","Total",280220001,
2021,"Tamaulipas","Heroica Matamoros","15-19 años","Total",280220001,
2020,"Tamaulipas","Heroica Matamoros","15-19 años","Total",280220001,
2019,"Tamaulipas","Heroica Matamoros","15-19 años","Total",280220001,
2018,"Tamaulipas","Heroica Matamoros","15-19 años","Total",280220001,
2017,"Tamaulipas","Heroica Matamoros","15-19 años","Total",280220001,
2022,"Tamaulipas","Heroica Matamoros","15-19 años","Hombres",280220001,
2021,"Tamaulipas","Heroica Matamoros","15-19 años","Hombres",280220001,
2020,"Tamaulipas","Heroica Matamoros","15-19 años","Hombres",280220001,
2019,"Tamaulipas","Heroica Matamoros","15-19 años","Hombres",280220001,
2018,"Tamaulipas","Heroica Matamoros","15-19 años","Hombres",280220001,
2017,"Tamaulipas","Heroica Matamoros","15-19 años","Hombres",280220001,
2022,"Tamaulipas","Heroica Matamoros","15-19 años","Mujeres",280220001,
2021,"Tamaulipas","Heroica Matamoros","15-19 años","Mujeres",280220001,
2020,"Tamaulipas","Heroica Matamoros","15-19 años","Mujeres",280220001,
2019,"Tamaulipas","Heroica Matamoros","15-19 años","Mujeres",280220001,
2018,"Tamaulipas","Heroica Matamoros","15-19 años","Mujeres",280220001,
2017,"Tamaulipas","Heroica Matamoros","15-19 años","Mujeres",280220001,
2022,"Tamaulipas","Heroica Matamoros","20-24 años","Total",280220001,
2021,"Tamaulipas","Heroica Matamoros","20-24 años","Total",280220001,
2020,"Tamaulipas","Heroica Matamoros","20-24 años","Total",280220001,
2019,"Tamaulipas","Heroica Matamoros","20-24 años","Total",280220001,
2018,"Tamaulipas","Heroica Matamoros","20-24 años","Total",280220001,
2017,"Tamaulipas","Heroica Matamoros","20-24 años","Total",280220001,
2022,"Tamaulipas","Heroica Matamoros","20-24 años","Hombres",280220001,
2021,"Tamaulipas","Heroica Matamoros","20-24 años","Hombres",280220001,
2020,"Tamaulipas","Heroica Matamoros","20-24 años","Hombres",280220001,
2019,"Tamaulipas","Heroica Matamoros","20-24 años","Hombres",280220001,
2018,"Tamaulipas","Heroica Matamoros","20-24 años","Hombres",280220001,
2017,"Tamaulipas","Heroica Matamoros","20-24 años","Hombres",280220001,
2022,"Tamaulipas","Heroica Matamoros","20-24 años","Mujeres",280220001,
2021,"Tamaulipas","Heroica Matamoros","20-24 años","Mujeres",280220001,
2020,"Tamaulipas","Heroica Matamoros","20-24 años","Mujeres",280220001,
2019,"Tamaulipas","Heroica Matamoros","20-24 años","Mujeres",280220001,
2018,"Tamaulipas","Heroica Matamoros","20-24 años","Mujeres",280220001,
2017,"Tamaulipas","Heroica Matamoros","20-24 años","Mujeres",280220001,
2022,"Tamaulipas","Nuevo Laredo","15-24 años","Total",280270001,
2021,"Tamaulipas","Nuevo Laredo","15-24 años","Total",280270001,
2020,"Tamaulipas","Nuevo Laredo","15-24 años","Total",280270001,
2019,"Tamaulipas","Nuevo Laredo","15-24 años","Total",280270001,
2018,"Tamaulipas","Nuevo Laredo","15-24 años","Total",280270001,
2017,"Tamaulipas","Nuevo Laredo","15-24 años","Total",280270001,
2022,"Tamaulipas","Nuevo Laredo","15-24 años","Hombres",280270001,
2021,"Tamaulipas","Nuevo Laredo","15-24 años","Hombres",280270001,
2020,"Tamaulipas","Nuevo Laredo","15-24 años","Hombres",280270001,
2019,"Tamaulipas","Nuevo Laredo","15-24 años","Hombres",280270001,
2018,"Tamaulipas","Nuevo Laredo","15-24 años","Hombres",280270001,
2017,"Tamaulipas","Nuevo Laredo","15-24 años","Hombres",280270001,
2022,"Tamaulipas","Nuevo Laredo","15-24 años","Mujeres",280270001,
2021,"Tamaulipas","Nuevo Laredo","15-24 años","Mujeres",280270001,
2020,"Tamaulipas","Nuevo Laredo","15-24 años","Mujeres",280270001,
2019,"Tamaulipas","Nuevo Laredo","15-24 años","Mujeres",280270001,
2018,"Tamaulipas","Nuevo Laredo","15-24 años","Mujeres",280270001,
2017,"Tamaulipas","Nuevo Laredo","15-24 años","Mujeres",280270001,
2022,"Tamaulipas","Nuevo Laredo","15-19 años","Total",280270001,
2021,"Tamaulipas","Nuevo Laredo","15-19 años","Total",280270001,
2020,"Tamaulipas","Nuevo Laredo","15-19 años","Total",280270001,
2019,"Tamaulipas","Nuevo Laredo","15-19 años","Total",280270001,
2018,"Tamaulipas","Nuevo Laredo","15-19 años","Total",280270001,
2017,"Tamaulipas","Nuevo Laredo","15-19 años","Total",280270001,
2022,"Tamaulipas","Nuevo Laredo","15-19 años","Hombres",280270001,
2021,"Tamaulipas","Nuevo Laredo","15-19 años","Hombres",280270001,
2020,"Tamaulipas","Nuevo Laredo","15-19 años","Hombres",280270001,
2019,"Tamaulipas","Nuevo Laredo","15-19 años","Hombres",280270001,
2018,"Tamaulipas","Nuevo Laredo","15-19 años","Hombres",280270001,
2017,"Tamaulipas","Nuevo Laredo","15-19 años","Hombres",280270001,
2022,"Tamaulipas","Nuevo Laredo","15-19 años","Mujeres",280270001,
2021,"Tamaulipas","Nuevo Laredo","15-19 años","Mujeres",280270001,
2020,"Tamaulipas","Nuevo Laredo","15-19 años","Mujeres",280270001,
2019,"Tamaulipas","Nuevo Laredo","15-19 años","Mujeres",280270001,
2018,"Tamaulipas","Nuevo Laredo","15-19 años","Mujeres",280270001,
2017,"Tamaulipas","Nuevo Laredo","15-19 años","Mujeres",280270001,
2022,"Tamaulipas","Nuevo Laredo","20-24 años","Total",280270001,
2021,"Tamaulipas","Nuevo Laredo","20-24 años","Total",280270001,
2020,"Tamaulipas","Nuevo Laredo","20-24 años","Total",280270001,
2019,"Tamaulipas","Nuevo Laredo","20-24 años","Total",280270001,
2018,"Tamaulipas","Nuevo Laredo","20-24 años","Total",280270001,
2017,"Tamaulipas","Nuevo Laredo","20-24 años","Total",280270001,
2022,"Tamaulipas","Nuevo Laredo","20-24 años","Hombres",280270001,
2021,"Tamaulipas","Nuevo Laredo","20-24 años","Hombres",280270001,
2020,"Tamaulipas","Nuevo Laredo","20-24 años","Hombres",280270001,
2019,"Tamaulipas","Nuevo Laredo","20-24 años","Hombres",280270001,
2018,"Tamaulipas","Nuevo Laredo","20-24 años","Hombres",280270001,
2017,"Tamaulipas","Nuevo Laredo","20-24 años","Hombres",280270001,
2022,"Tamaulipas","Nuevo Laredo","20-24 años","Mujeres",280270001,
2021,"Tamaulipas","Nuevo Laredo","20-24 años","Mujeres",280270001,
2020,"Tamaulipas","Nuevo Laredo","20-24 años","Mujeres",280270001,
2019,"Tamaulipas","Nuevo Laredo","20-24 años","Mujeres",280270001,
2018,"Tamaulipas","Nuevo Laredo","20-24 años","Mujeres",280270001,
2017,"Tamaulipas","Nuevo Laredo","20-24 años","Mujeres",280270001,
2022,"Tamaulipas","Reynosa","15-24 años","Total",280320001,6.013802933
2021,"Tamaulipas","Reynosa","15-24 años","Total",280320001,7.752118628
2020,"Tamaulipas","Reynosa","15-24 años","Total",280320001,9.321112445
2019,"Tamaulipas","Reynosa","15-24 años","Total",280320001,6.811482864
2018,"Tamaulipas","Reynosa","15-24 años","Total",280320001,
2017,"Tamaulipas","Reynosa","15-24 años","Total",280320001,
2022,"Tamaulipas","Reynosa","15-24 años","Hombres",280320001,4.47263218
2021,"Tamaulipas","Reynosa","15-24 años","Hombres",280320001,7.242575004
2020,"Tamaulipas","Reynosa","15-24 años","Hombres",280320001,7.584145079
2019,"Tamaulipas","Reynosa","15-24 años","Hombres",280320001,5.641513195
2018,"Tamaulipas","Reynosa","15-24 años","Hombres",280320001,
2017,"Tamaulipas","Reynosa","15-24 años","Hombres",280320001,
2022,"Tamaulipas","Reynosa","15-24 años","Mujeres",280320001,7.652841045
2021,"Tamaulipas","Reynosa","15-24 años","Mujeres",280320001,8.293675592
2020,"Tamaulipas","Reynosa","15-24 años","Mujeres",280320001,10.99189356
2019,"Tamaulipas","Reynosa","15-24 años","Mujeres",280320001,8.035155811
2018,"Tamaulipas","Reynosa","15-24 años","Mujeres",280320001,
2017,"Tamaulipas","Reynosa","15-24 años","Mujeres",280320001,
2022,"Tamaulipas","Reynosa","15-19 años","Total",280320001,3.531249052
2021,"Tamaulipas","Reynosa","15-19 años","Total",280320001,5.768047264
2020,"Tamaulipas","Reynosa","15-19 años","Total",280320001,7.13619403
2019,"Tamaulipas","Reynosa","15-19 años","Total",280320001,5.361708309
2018,"Tamaulipas","Reynosa","15-19 años","Total",280320001,
2017,"Tamaulipas","Reynosa","15-19 años","Total",280320001,
2022,"Tamaulipas","Reynosa","15-19 años","Hombres",280320001,3.305165402
2021,"Tamaulipas","Reynosa","15-19 años","Hombres",280320001,5.606313553
2020,"Tamaulipas","Reynosa","15-19 años","Hombres",280320001,5.74730307
2019,"Tamaulipas","Reynosa","15-19 años","Hombres",280320001,5.575463446
2018,"Tamaulipas","Reynosa","15-19 años","Hombres",280320001,
2017,"Tamaulipas","Reynosa","15-19 años","Hombres",280320001,
2022,"Tamaulipas","Reynosa","15-19 años","Mujeres",280320001,3.781727511
2021,"Tamaulipas","Reynosa","15-19 años","Mujeres",280320001,5.937412249
2020,"Tamaulipas","Reynosa","15-19 años","Mujeres",280320001,8.468181684
2019,"Tamaulipas","Reynosa","15-19 años","Mujeres",280320001,5.135038026
2018,"Tamaulipas","Reynosa","15-19 años","Mujeres",280320001,
2017,"Tamaulipas","Reynosa","15-19 años","Mujeres",280320001,
2022,"Tamaulipas","Reynosa","20-24 años","Total",280320001,8.606628767
2021,"Tamaulipas","Reynosa","20-24 años","Total",280320001,9.775191001
2020,"Tamaulipas","Reynosa","20-24 años","Total",280320001,11.83811422
