Year,Entidad federativa,Principales ciudades,"Habilidades para uso de PC",GeoCode,Value
2018,"Querétaro","Querétaro","Descargar contenidos de Internet (música, videos, documentos, etcétera)",220140001,57.3051223087723
2017,"Querétaro","Querétaro","Descargar contenidos de Internet (música, videos, documentos, etcétera)",220140001,57.475115465444695
2016 P/,"Querétaro","Querétaro","Descargar contenidos de Internet (música, videos, documentos, etcétera)",220140001,59.7789479491691
2018,"Querétaro","Querétaro","Enviar y recibir correo electrónico",220140001,54.52264388444231
2017,"Querétaro","Querétaro","Enviar y recibir correo electrónico",220140001,55.221567198781194
2016 P/,"Querétaro","Querétaro","Enviar y recibir correo electrónico",220140001,57.60165267978099
2018,"Querétaro","Querétaro","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",220140001,38.6094634038291
2017,"Querétaro","Querétaro","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",220140001,37.6637140431272
2016 P/,"Querétaro","Querétaro","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",220140001,37.8701518430199
2018,"Quintana Roo",,"Copiar archivos entre carpetas",23,40.1869333546436
2017,"Quintana Roo",,"Copiar archivos entre carpetas",23,36.924099697719
2016 P/,"Quintana Roo",,"Copiar archivos entre carpetas",23,40.8332734647862
2018,"Quintana Roo",,"Crear archivos de texto",23,41.0635338820733
2017,"Quintana Roo",,"Crear archivos de texto",23,39.131502294947396
2016 P/,"Quintana Roo",,"Crear archivos de texto",23,41.9153283743755
2018,"Quintana Roo",,"Crear hojas de cálculo",23,30.4803322343066
2017,"Quintana Roo",,"Crear hojas de cálculo",23,27.357905795127802
2016 P/,"Quintana Roo",,"Crear hojas de cálculo",23,28.8135113179186
2018,"Quintana Roo",,"Crear presentaciones",23,35.6368210889387
2017,"Quintana Roo",,"Crear presentaciones",23,32.258332852563896
2016 P/,"Quintana Roo",,"Crear presentaciones",23,34.7882311331182
2018,"Quintana Roo",,"Crear / usar base de datos",23,21.2824068942228
2017,"Quintana Roo",,"Crear / usar base de datos",23,23.5290802902864
2016 P/,"Quintana Roo",,"Crear / usar base de datos",23,30.581038065343296
2018,"Quintana Roo",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",23,45.1572364333791
2017,"Quintana Roo",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",23,42.8125415082923
2016 P/,"Quintana Roo",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",23,44.8322621468677
2018,"Quintana Roo",,"Enviar y recibir correo electrónico",23,39.4588174335364
2017,"Quintana Roo",,"Enviar y recibir correo electrónico",23,38.1377853925695
2016 P/,"Quintana Roo",,"Enviar y recibir correo electrónico",23,39.169227198373
2018,"Quintana Roo",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",23,26.520871625262
2017,"Quintana Roo",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",23,24.7248545281103
2016 P/,"Quintana Roo",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",23,25.5042082983333
2018,"Quintana Roo","Cancún","Copiar archivos entre carpetas",230050001,45.0990661762582
2017,"Quintana Roo","Cancún","Copiar archivos entre carpetas",230050001,39.664993645627504
2016 P/,"Quintana Roo","Cancún","Copiar archivos entre carpetas",230050001,49.3376548593408
2018,"Quintana Roo","Cancún","Crear archivos de texto",230050001,46.40830963988591
2017,"Quintana Roo","Cancún","Crear archivos de texto",230050001,41.9668256516488
2016 P/,"Quintana Roo","Cancún","Crear archivos de texto",230050001,50.6684947895702
2018,"Quintana Roo","Cancún","Crear hojas de cálculo",230050001,36.4700569955396
2017,"Quintana Roo","Cancún","Crear hojas de cálculo",230050001,31.145747505891695
2016 P/,"Quintana Roo","Cancún","Crear hojas de cálculo",230050001,35.8769119817523
2018,"Quintana Roo","Cancún","Crear presentaciones",230050001,39.904491122505
2017,"Quintana Roo","Cancún","Crear presentaciones",230050001,35.096563155059
2016 P/,"Quintana Roo","Cancún","Crear presentaciones",230050001,41.8382977771815
2018,"Quintana Roo","Cancún","Crear / usar base de datos",230050001,27.0501723517814
2017,"Quintana Roo","Cancún","Crear / usar base de datos",230050001,29.5579084175213
2016 P/,"Quintana Roo","Cancún","Crear / usar base de datos",230050001,38.0860335882642
2018,"Quintana Roo","Cancún","Descargar contenidos de Internet (música, videos, documentos, etcétera)",230050001,49.61736066808961
2017,"Quintana Roo","Cancún","Descargar contenidos de Internet (música, videos, documentos, etcétera)",230050001,46.4413457834249
2016 P/,"Quintana Roo","Cancún","Descargar contenidos de Internet (música, videos, documentos, etcétera)",230050001,55.4400632854779
2018,"Quintana Roo","Cancún","Enviar y recibir correo electrónico",230050001,45.3244492750199
2017,"Quintana Roo","Cancún","Enviar y recibir correo electrónico",230050001,43.2176842116808
2016 P/,"Quintana Roo","Cancún","Enviar y recibir correo electrónico",230050001,49.4048817031173
2018,"Quintana Roo","Cancún","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",230050001,31.3114487263295
2017,"Quintana Roo","Cancún","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",230050001,28.915753496961297
2016 P/,"Quintana Roo","Cancún","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",230050001,32.1102520237935
2018,"San Luis Potosí",,"Copiar archivos entre carpetas",24,29.5273273021581
2017,"San Luis Potosí",,"Copiar archivos entre carpetas",24,27.5416827362872
2016 P/,"San Luis Potosí",,"Copiar archivos entre carpetas",24,31.5604740372321
2018,"San Luis Potosí",,"Crear archivos de texto",24,32.2142146854508
2017,"San Luis Potosí",,"Crear archivos de texto",24,32.147342217575805
2016 P/,"San Luis Potosí",,"Crear archivos de texto",24,35.1482808459091
2018,"San Luis Potosí",,"Crear hojas de cálculo",24,23.6137389852853
2017,"San Luis Potosí",,"Crear hojas de cálculo",24,23.598915021721904
2016 P/,"San Luis Potosí",,"Crear hojas de cálculo",24,22.825540069798098
2018,"San Luis Potosí",,"Crear presentaciones",24,27.6313413796871
2017,"San Luis Potosí",,"Crear presentaciones",24,26.4989370145248
2016 P/,"San Luis Potosí",,"Crear presentaciones",24,28.2070499899052
2018,"San Luis Potosí",,"Crear / usar base de datos",24,18.0618801866925
2017,"San Luis Potosí",,"Crear / usar base de datos",24,16.7392721338437
2016 P/,"San Luis Potosí",,"Crear / usar base de datos",24,20.7681713738171
2018,"San Luis Potosí",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",24,34.9990149959523
2017,"San Luis Potosí",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",24,31.886058156620603
2016 P/,"San Luis Potosí",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",24,35.2131356896325
2018,"San Luis Potosí",,"Enviar y recibir correo electrónico",24,28.1709982692911
2017,"San Luis Potosí",,"Enviar y recibir correo electrónico",24,27.5264630791837
2016 P/,"San Luis Potosí",,"Enviar y recibir correo electrónico",24,29.331133850142503
2018,"San Luis Potosí",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",24,22.0451738914005
2017,"San Luis Potosí",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",24,20.2850139765856
2016 P/,"San Luis Potosí",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",24,19.1643859980836
2018,"San Luis Potosí","San Luis Potosí","Copiar archivos entre carpetas",240280001,47.5424166202568
2017,"San Luis Potosí","San Luis Potosí","Copiar archivos entre carpetas",240280001,42.3541672534715
2016 P/,"San Luis Potosí","San Luis Potosí","Copiar archivos entre carpetas",240280001,47.4534455726132
2018,"San Luis Potosí","San Luis Potosí","Crear archivos de texto",240280001,50.2924334502251
2017,"San Luis Potosí","San Luis Potosí","Crear archivos de texto",240280001,47.8966305403508
2016 P/,"San Luis Potosí","San Luis Potosí","Crear archivos de texto",240280001,50.4179627564581
2018,"San Luis Potosí","San Luis Potosí","Crear hojas de cálculo",240280001,38.6774092864705
2017,"San Luis Potosí","San Luis Potosí","Crear hojas de cálculo",240280001,36.974340196603094
2016 P/,"San Luis Potosí","San Luis Potosí","Crear hojas de cálculo",240280001,35.5855251574173
2018,"San Luis Potosí","San Luis Potosí","Crear presentaciones",240280001,44.5357682727556
2017,"San Luis Potosí","San Luis Potosí","Crear presentaciones",240280001,40.459596007014504
2016 P/,"San Luis Potosí","San Luis Potosí","Crear presentaciones",240280001,42.5150290519749
2018,"San Luis Potosí","San Luis Potosí","Crear / usar base de datos",240280001,31.9754098862294
2017,"San Luis Potosí","San Luis Potosí","Crear / usar base de datos",240280001,27.108298620565204
2016 P/,"San Luis Potosí","San Luis Potosí","Crear / usar base de datos",240280001,31.9751989200882
2018,"San Luis Potosí","San Luis Potosí","Descargar contenidos de Internet (música, videos, documentos, etcétera)",240280001,53.886090694149495
2017,"San Luis Potosí","San Luis Potosí","Descargar contenidos de Internet (música, videos, documentos, etcétera)",240280001,49.83929370600921
2016 P/,"San Luis Potosí","San Luis Potosí","Descargar contenidos de Internet (música, videos, documentos, etcétera)",240280001,51.9391040421233
2018,"San Luis Potosí","San Luis Potosí","Enviar y recibir correo electrónico",240280001,48.429610952331394
2017,"San Luis Potosí","San Luis Potosí","Enviar y recibir correo electrónico",240280001,44.448512958216405
2016 P/,"San Luis Potosí","San Luis Potosí","Enviar y recibir correo electrónico",240280001,45.45753716389
2018,"San Luis Potosí","San Luis Potosí","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",240280001,37.6355832451035
2017,"San Luis Potosí","San Luis Potosí","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",240280001,32.3977838075238
2016 P/,"San Luis Potosí","San Luis Potosí","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",240280001,30.910693474415
2018,"Sinaloa",,"Copiar archivos entre carpetas",25,33.2160332134257
2017,"Sinaloa",,"Copiar archivos entre carpetas",25,31.647102237244905
2016 P/,"Sinaloa",,"Copiar archivos entre carpetas",25,34.0997662017473
2018,"Sinaloa",,"Crear archivos de texto",25,33.7583878277314
2017,"Sinaloa",,"Crear archivos de texto",25,32.8490991482777
2016 P/,"Sinaloa",,"Crear archivos de texto",25,37.4706094301822
2018,"Sinaloa",,"Crear hojas de cálculo",25,24.729827656826
2017,"Sinaloa",,"Crear hojas de cálculo",25,22.953049736447905
2016 P/,"Sinaloa",,"Crear hojas de cálculo",25,24.0689516952031
2018,"Sinaloa",,"Crear presentaciones",25,29.5437318676432
2017,"Sinaloa",,"Crear presentaciones",25,27.1975410540045
2016 P/,"Sinaloa",,"Crear presentaciones",25,29.743735599449696
2018,"Sinaloa",,"Crear / usar base de datos",25,16.3456757395901
2017,"Sinaloa",,"Crear / usar base de datos",25,18.5376971909613
2016 P/,"Sinaloa",,"Crear / usar base de datos",25,22.3183384629441
2018,"Sinaloa",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",25,40.1707098812042
2017,"Sinaloa",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",25,38.533373801424
2016 P/,"Sinaloa",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",25,41.8394241474616
2018,"Sinaloa",,"Enviar y recibir correo electrónico",25,32.6409040981888
2017,"Sinaloa",,"Enviar y recibir correo electrónico",25,32.0074938751982
2016 P/,"Sinaloa",,"Enviar y recibir correo electrónico",25,33.7890053663809
2018,"Sinaloa",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",25,21.2218696096358
2017,"Sinaloa",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",25,20.0367997601028
2016 P/,"Sinaloa",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",25,21.695232593524803
2018,"Sinaloa","Culiacán","Copiar archivos entre carpetas",250060001,45.0541962544612
2017,"Sinaloa","Culiacán","Copiar archivos entre carpetas",250060001,45.4448604071328
2016 P/,"Sinaloa","Culiacán","Copiar archivos entre carpetas",250060001,48.01987259080871
2018,"Sinaloa","Culiacán","Crear archivos de texto",250060001,45.9619559218514
2017,"Sinaloa","Culiacán","Crear archivos de texto",250060001,47.216423778609
2016 P/,"Sinaloa","Culiacán","Crear archivos de texto",250060001,50.216727748809
2018,"Sinaloa","Culiacán","Crear hojas de cálculo",250060001,34.5059052945289
2017,"Sinaloa","Culiacán","Crear hojas de cálculo",250060001,34.0873382383441
2016 P/,"Sinaloa","Culiacán","Crear hojas de cálculo",250060001,36.9824470792426
2018,"Sinaloa","Culiacán","Crear presentaciones",250060001,39.8241289230656
2017,"Sinaloa","Culiacán","Crear presentaciones",250060001,40.2872878055622
2016 P/,"Sinaloa","Culiacán","Crear presentaciones",250060001,42.6946908833213
2018,"Sinaloa","Culiacán","Crear / usar base de datos",250060001,22.1070679568785
2017,"Sinaloa","Culiacán","Crear / usar base de datos",250060001,24.578968336270304
2016 P/,"Sinaloa","Culiacán","Crear / usar base de datos",250060001,30.6336077400408
2018,"Sinaloa","Culiacán","Descargar contenidos de Internet (música, videos, documentos, etcétera)",250060001,53.4936531881232
2017,"Sinaloa","Culiacán","Descargar contenidos de Internet (música, videos, documentos, etcétera)",250060001,52.175547859665606
2016 P/,"Sinaloa","Culiacán","Descargar contenidos de Internet (música, videos, documentos, etcétera)",250060001,53.8348124670629
2018,"Sinaloa","Culiacán","Enviar y recibir correo electrónico",250060001,46.0567349792119
2017,"Sinaloa","Culiacán","Enviar y recibir correo electrónico",250060001,46.658231361133
2016 P/,"Sinaloa","Culiacán","Enviar y recibir correo electrónico",250060001,47.3573027567289
2018,"Sinaloa","Culiacán","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",250060001,29.926634534015204
2017,"Sinaloa","Culiacán","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",250060001,30.4354378326437
2016 P/,"Sinaloa","Culiacán","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",250060001,30.2370867946964
2018,"Sinaloa","Mazatlán","Copiar archivos entre carpetas",250120001,39.7878761095468
2017,"Sinaloa","Mazatlán","Copiar archivos entre carpetas",250120001,35.6629680926667
2016 P/,"Sinaloa","Mazatlán","Copiar archivos entre carpetas",250120001,42.4773097660632
2018,"Sinaloa","Mazatlán","Crear archivos de texto",250120001,40.6090985997298
2017,"Sinaloa","Mazatlán","Crear archivos de texto",250120001,36.6345570270312
2016 P/,"Sinaloa","Mazatlán","Crear archivos de texto",250120001,43.9468959138147
2018,"Sinaloa","Mazatlán","Crear hojas de cálculo",250120001,31.8264119496458
2017,"Sinaloa","Mazatlán","Crear hojas de cálculo",250120001,27.2197928176079
2016 P/,"Sinaloa","Mazatlán","Crear hojas de cálculo",250120001,28.9574799395791
2018,"Sinaloa","Mazatlán","Crear presentaciones",250120001,35.3696385055367
2017,"Sinaloa","Mazatlán","Crear presentaciones",250120001,31.279146371195697
2016 P/,"Sinaloa","Mazatlán","Crear presentaciones",250120001,37.5425887205636
2018,"Sinaloa","Mazatlán","Crear / usar base de datos",250120001,22.0070960491925
2017,"Sinaloa","Mazatlán","Crear / usar base de datos",250120001,19.7894458363809
2016 P/,"Sinaloa","Mazatlán","Crear / usar base de datos",250120001,28.356379822727302
2018,"Sinaloa","Mazatlán","Descargar contenidos de Internet (música, videos, documentos, etcétera)",250120001,45.4270887258678
