Year,Entidad federativa,GeoCode,Value
2011,"San Luis Potosí",24,13.44254
2010,"San Luis Potosí",24,16.88793
2009,"San Luis Potosí",24,17.18813
2008,"San Luis Potosí",24,17.57093
2007,"San Luis Potosí",24,17.97567
2006,"San Luis Potosí",24,18.54607
2005,"San Luis Potosí",24,19.12487
2004,"San Luis Potosí",24,19.60175
2003,"San Luis Potosí",24,20.35371
2002,"San Luis Potosí",24,21.32344
2001,"San Luis Potosí",24,23.21919
2000,"San Luis Potosí",24,25.23016
1999,"San Luis Potosí",24,27.19984
1998,"San Luis Potosí",24,29.09861
1997,"San Luis Potosí",24,31.02059
1996,"San Luis Potosí",24,33.67664
1995,"San Luis Potosí",24,36.03534
1994,"San Luis Potosí",24,38.53674
1993,"San Luis Potosí",24,41.40083
1992,"San Luis Potosí",24,44.76212
1991,"San Luis Potosí",24,46.28234
1990,"San Luis Potosí",24,49.6088
2021,"Sinaloa",25,18.61661
2020,"Sinaloa",25,15.32053
2019,"Sinaloa",25,15.30406
2018,"Sinaloa",25,13.20523
2017,"Sinaloa",25,15.62374
2016,"Sinaloa",25,14.93453
2015,"Sinaloa",25,13.06645
2014,"Sinaloa",25,15.42198
2013,"Sinaloa",25,16.51191
2012,"Sinaloa",25,15.89846
2011,"Sinaloa",25,18.14919
2010,"Sinaloa",25,17.27825
2009,"Sinaloa",25,17.62796
2008,"Sinaloa",25,18.04201
2007,"Sinaloa",25,18.39667
2006,"Sinaloa",25,18.90317
2005,"Sinaloa",25,19.50773
2004,"Sinaloa",25,20.12986
2003,"Sinaloa",25,20.95235
2002,"Sinaloa",25,22.06273
2001,"Sinaloa",25,23.06036
2000,"Sinaloa",25,24.13101
1999,"Sinaloa",25,25.12778
1998,"Sinaloa",25,26.02237
1997,"Sinaloa",25,26.91714
1996,"Sinaloa",25,27.48394
1995,"Sinaloa",25,27.94901
1994,"Sinaloa",25,28.87259
1993,"Sinaloa",25,29.93005
1992,"Sinaloa",25,31.048
1991,"Sinaloa",25,33.64861
1990,"Sinaloa",25,41.09806
2021,"Sonora",26,9.26114
2020,"Sonora",26,8.70792
2019,"Sonora",26,11.95512
2018,"Sonora",26,12.24315
2017,"Sonora",26,10.89755
2016,"Sonora",26,13.31358
2015,"Sonora",26,12.83593
2014,"Sonora",26,12.22569
2013,"Sonora",26,13.25111
2012,"Sonora",26,16.15671
2011,"Sonora",26,14.86353
2010,"Sonora",26,16.04391
2009,"Sonora",26,16.51919
2008,"Sonora",26,17.08222
2007,"Sonora",26,17.63268
2006,"Sonora",26,18.17682
2005,"Sonora",26,18.68902
2004,"Sonora",26,19.23454
2003,"Sonora",26,19.92952
2002,"Sonora",26,20.82437
2001,"Sonora",26,21.42718
2000,"Sonora",26,21.97674
1999,"Sonora",26,22.57297
1998,"Sonora",26,23.16136
1997,"Sonora",26,23.75036
1996,"Sonora",26,24.39666
1995,"Sonora",26,24.77114
1994,"Sonora",26,25.74838
1993,"Sonora",26,26.73066
1992,"Sonora",26,27.78723
1991,"Sonora",26,29.4021
1990,"Sonora",26,33.82824
2021,"Tabasco",27,15.53938
2020,"Tabasco",27,15.21266
2019,"Tabasco",27,16.7029
2018,"Tabasco",27,17.57891
2017,"Tabasco",27,16.88841
2016,"Tabasco",27,16.49185
2015,"Tabasco",27,16.64154
2014,"Tabasco",27,16.66904
2013,"Tabasco",27,15.92525
2012,"Tabasco",27,16.71824
2011,"Tabasco",27,16.84795
2010,"Tabasco",27,19.4531
2009,"Tabasco",27,19.68304
2008,"Tabasco",27,19.97178
2007,"Tabasco",27,20.31409
2006,"Tabasco",27,20.62492
2005,"Tabasco",27,21.0201
2004,"Tabasco",27,21.48246
2003,"Tabasco",27,22.08393
2002,"Tabasco",27,23.00923
2001,"Tabasco",27,24.28745
2000,"Tabasco",27,25.61666
1999,"Tabasco",27,26.94642
1998,"Tabasco",27,28.2786
1997,"Tabasco",27,29.59677
1996,"Tabasco",27,30.17733
1995,"Tabasco",27,30.71362
1994,"Tabasco",27,31.4959
1993,"Tabasco",27,32.38646
1992,"Tabasco",27,33.34392
1991,"Tabasco",27,36.66817
1990,"Tabasco",27,46.26998
2021,"Tamaulipas",28,10.70834
2020,"Tamaulipas",28,13.03063
2019,"Tamaulipas",28,12.13089
2018,"Tamaulipas",28,12.39689
2017,"Tamaulipas",28,12.46634
2016,"Tamaulipas",28,12.79291
2015,"Tamaulipas",28,13.278
2014,"Tamaulipas",28,13.30897
2013,"Tamaulipas",28,14.30908
2012,"Tamaulipas",28,14.55649
2011,"Tamaulipas",28,14.23672
2010,"Tamaulipas",28,16.96508
2009,"Tamaulipas",28,17.40206
2008,"Tamaulipas",28,17.78742
2007,"Tamaulipas",28,18.2174
2006,"Tamaulipas",28,18.75418
2005,"Tamaulipas",28,19.32112
2004,"Tamaulipas",28,19.95378
2003,"Tamaulipas",28,20.73132
2002,"Tamaulipas",28,21.74941
2001,"Tamaulipas",28,22.74774
2000,"Tamaulipas",28,23.75673
1999,"Tamaulipas",28,24.71016
1998,"Tamaulipas",28,25.5947
1997,"Tamaulipas",28,26.42119
1996,"Tamaulipas",28,27.07787
1995,"Tamaulipas",28,27.57437
1994,"Tamaulipas",28,28.40276
1993,"Tamaulipas",28,29.37097
1992,"Tamaulipas",28,30.32187
1991,"Tamaulipas",28,32.33575
1990,"Tamaulipas",28,38.1068
2021,"Tlaxcala",29,14.13243
2020,"Tlaxcala",29,14.10553
2019,"Tlaxcala",29,13.99258
2018,"Tlaxcala",29,14.68354
2017,"Tlaxcala",29,14.42723
2016,"Tlaxcala",29,15.3948
2015,"Tlaxcala",29,15.58546
2014,"Tlaxcala",29,14.54028
2013,"Tlaxcala",29,16.13713
2012,"Tlaxcala",29,17.23754
2011,"Tlaxcala",29,16.41646
2010,"Tlaxcala",29,20.39062
2009,"Tlaxcala",29,20.67478
2008,"Tlaxcala",29,21.06242
2007,"Tlaxcala",29,21.49458
2006,"Tlaxcala",29,21.89606
2005,"Tlaxcala",29,22.35724
2004,"Tlaxcala",29,22.87711
2003,"Tlaxcala",29,23.45212
2002,"Tlaxcala",29,24.2608
2001,"Tlaxcala",29,25.47923
2000,"Tlaxcala",29,26.75786
1999,"Tlaxcala",29,27.89116
1998,"Tlaxcala",29,29.19562
1997,"Tlaxcala",29,30.3852
1996,"Tlaxcala",29,30.81946
1995,"Tlaxcala",29,31.3805
1994,"Tlaxcala",29,32.1815
1993,"Tlaxcala",29,33.04334
1992,"Tlaxcala",29,34.01022
1991,"Tlaxcala",29,36.21076
1990,"Tlaxcala",29,41.86927
2021,"Veracruz de Ignacio de la Llave",30,10.14674
2020,"Veracruz de Ignacio de la Llave",30,10.64182
2019,"Veracruz de Ignacio de la Llave",30,11.93814
2018,"Veracruz de Ignacio de la Llave",30,11.89489
2017,"Veracruz de Ignacio de la Llave",30,13.02177
2016,"Veracruz de Ignacio de la Llave",30,13.23311
2015,"Veracruz de Ignacio de la Llave",30,14.18158
2014,"Veracruz de Ignacio de la Llave",30,13.98143
2013,"Veracruz de Ignacio de la Llave",30,15.97052
2012,"Veracruz de Ignacio de la Llave",30,15.6576
2011,"Veracruz de Ignacio de la Llave",30,15.74593
2010,"Veracruz de Ignacio de la Llave",30,17.08211
2009,"Veracruz de Ignacio de la Llave",30,17.46283
2008,"Veracruz de Ignacio de la Llave",30,17.89096
2007,"Veracruz de Ignacio de la Llave",30,18.37256
2006,"Veracruz de Ignacio de la Llave",30,18.98722
2005,"Veracruz de Ignacio de la Llave",30,19.60758
2004,"Veracruz de Ignacio de la Llave",30,20.24731
2003,"Veracruz de Ignacio de la Llave",30,21.07379
2002,"Veracruz de Ignacio de la Llave",30,22.12278
2001,"Veracruz de Ignacio de la Llave",30,24.22167
2000,"Veracruz de Ignacio de la Llave",30,26.37583
1999,"Veracruz de Ignacio de la Llave",30,28.51938
1998,"Veracruz de Ignacio de la Llave",30,30.69833
1997,"Veracruz de Ignacio de la Llave",30,32.89328
1996,"Veracruz de Ignacio de la Llave",30,33.68123
1995,"Veracruz de Ignacio de la Llave",30,34.34788
1994,"Veracruz de Ignacio de la Llave",30,35.16616
1993,"Veracruz de Ignacio de la Llave",30,36.11769
1992,"Veracruz de Ignacio de la Llave",30,37.15234
1991,"Veracruz de Ignacio de la Llave",30,40.56476
1990,"Veracruz de Ignacio de la Llave",30,50.75887
2021,"Yucatán",31,19.3959
2020,"Yucatán",31,13.6646
2019,"Yucatán",31,17.20782
2018,"Yucatán",31,13.0155
2017,"Yucatán",31,14.26579
2016,"Yucatán",31,16.28664
2015,"Yucatán",31,14.79571
2014,"Yucatán",31,17.4753
2013,"Yucatán",31,18.01063
2012,"Yucatán",31,15.16091
2011,"Yucatán",31,20.5699
2010,"Yucatán",31,19.79071
2009,"Yucatán",31,20.06313
2008,"Yucatán",31,20.49892
2007,"Yucatán",31,21.01877
2006,"Yucatán",31,21.47605
2005,"Yucatán",31,21.93535
2004,"Yucatán",31,22.44285
2003,"Yucatán",31,23.10601
2002,"Yucatán",31,23.97064
2001,"Yucatán",31,25.22251
2000,"Yucatán",31,26.57067
1999,"Yucatán",31,27.79996
1998,"Yucatán",31,29.0717
1997,"Yucatán",31,30.29843
1996,"Yucatán",31,30.83634
1995,"Yucatán",31,31.44092
1994,"Yucatán",31,31.82506
1993,"Yucatán",31,32.24718
1992,"Yucatán",31,32.74072
1991,"Yucatán",31,35.27295
1990,"Yucatán",31,42.90553
2021,"Zacatecas",32,19.79566
2020,"Zacatecas",32,18.60606
2019,"Zacatecas",32,19.45824
2018,"Zacatecas",32,18.48833
2017,"Zacatecas",32,18.3555
2016,"Zacatecas",32,18.49556
2015,"Zacatecas",32,19.40167
2014,"Zacatecas",32,18.35058
2013,"Zacatecas",32,19.52066
2012,"Zacatecas",32,22.17735
2011,"Zacatecas",32,20.57452
2010,"Zacatecas",32,20.28586
2009,"Zacatecas",32,20.68283
2008,"Zacatecas",32,21.04443
2007,"Zacatecas",32,21.59698
2006,"Zacatecas",32,22.02379
2005,"Zacatecas",32,22.50938
2004,"Zacatecas",32,23.05628
2003,"Zacatecas",32,23.72108
2002,"Zacatecas",32,24.62511
2001,"Zacatecas",32,25.96284
2000,"Zacatecas",32,27.26548
1999,"Zacatecas",32,28.63901
1998,"Zacatecas",32,29.98388
1997,"Zacatecas",32,31.25943
1996,"Zacatecas",32,32.01624
1995,"Zacatecas",32,32.88682
1994,"Zacatecas",32,33.68438
1993,"Zacatecas",32,34.48984
1992,"Zacatecas",32,35.36336
1991,"Zacatecas",32,37.78614
1990,"Zacatecas",32,44.66965
